EMGSignal1,EMGSignal2,CyberGloveData,Movement
1.8007537E-5,2.7769516E-5,-0.06904,flexion
6.28785E-6,2.245533E-5,-0.03452,flexion
2.1214813E-5,2.0312953E-5,-0,flexion
6.5307995E-6,1.2031408E-5,-0.10356,extension
1.549413E-5,4.3596806E-6,-0.10356,flexion
7.904324E-6,1.2013008E-5,-0.10356,flexion
1.3643892E-5,1.532442E-5,-0.10356,flexion
1.8332279E-5,7.3835827E-6,-0.10356,flexion
3.0859905E-5,2.9550438E-5,-0.06904,flexion
5.188178E-7,2.8891918E-5,-0.06904,flexion
2.5180334E-5,2.22642E-5,-0.02589,flexion
4.675236E-6,3.6777536E-5,0.01726,flexion
5.357616E-6,2.2897197E-5,0.01726,flexion
3.012732E-5,1.1881806E-5,0.01726,flexion
2.3165792E-5,4.8218076E-6,0.20712,flexion
2.6778858E-5,2.10884E-5,0.45739,flexion
5.0621925E-6,5.145529E-5,0.76807,flexion
1.2308026E-5,1.5153315E-6,0.99245,flexion
1.8116427E-5,7.929097E-6,1.11327,flexion
2.2011203E-5,1.2614921E-5,1.18231,flexion
7.942774E-6,1.3898523E-5,1.06149,extension
5.6729295E-6,8.53412E-6,0.83711,extension
3.2535E-5,4.408689E-6,0.64725,extension
9.889236E-5,5.0665603E-6,0.71629,flexion
1.1072662E-4,7.916448E-6,0.58684,extension
3.6241374E-5,9.249386E-6,0.37109,extension
8.666639E-5,1.8522504E-5,0.12082,extension
2.4023317E-5,1.2880096E-5,0.0863,extension
7.114975E-6,6.261682E-6,0.12082,flexion
2.6319815E-6,5.536514E-5,0.13808,flexion
8.626424E-6,2.4228311E-5,0.06041,extension
1.504603E-5,7.946772E-5,0.06041,flexion
5.1650753E-5,4.030463E-6,0.02589,extension
3.610572E-5,9.344951E-6,0.02589,flexion
2.3872444E-5,2.322813E-5,0.02589,flexion
2.0301091E-5,4.371211E-8,0.02589,flexion
3.2563432E-5,4.146491E-6,-0.00863,extension
1.4315105E-5,9.712454E-5,-0.07767,extension
2.5737205E-5,1.5629375E-4,-0.11219,extension
6.2064323E-6,2.3949548E-5,-0.15534,extension
2.283727E-5,3.0729404E-6,-0.18986,extension
1.1643235E-5,1.1010679E-5,-0.23301,extension
8.000446E-6,1.0004431E-5,-0.23301,flexion
2.2027339E-6,2.7283657E-5,-0.19849,flexion
5.7061927E-5,1.7318403E-5,-0.09493,flexion
3.6828795E-5,1.8511151E-5,0.01726,flexion
4.9076254E-5,6.896679E-6,0.57821,flexion
2.7813994E-5,3.321306E-5,0.99245,flexion
5.2063384E-5,1.2769914E-5,0.19849,extension
9.489288E-5,6.432306E-5,-0.26753,extension
7.882219E-6,2.9825933E-5,-0.30205,extension
6.7871756E-6,1.4424856E-5,-0.30205,flexion
1.4411875E-5,7.985486E-5,-0.30205,flexion
8.491153E-7,1.4897892E-5,-0.30205,flexion
5.0787744E-6,4.0746992E-5,-0.30205,flexion
2.655315E-6,1.660876E-5,-0.01726,flexion
2.6039437E-5,2.1126227E-5,0.65588,flexion
1.99332E-5,2.7338934E-5,0.65588,flexion
6.528356E-5,3.490944E-5,0.65588,flexion
1.1831053E-4,2.7335092E-5,0.65588,flexion
9.95231E-6,1.1669547E-5,0.62136,extension
3.948463E-5,1.5614187E-5,0.13808,extension
8.2959785E-5,3.241294E-5,0.06041,extension
3.7416924E-6,1.2484339E-5,0.06041,flexion
7.794488E-6,4.9176248E-5,0.02589,extension
3.656604E-5,2.416209E-4,-0.00863,extension
1.8183913E-5,1.0982087E-4,-0.00863,flexion
4.72249E-5,5.829332E-5,-0.04315,extension
1.3279989E-5,1.1367189E-5,-0.12082,extension
7.861101E-5,1.0875781E-5,-0.12082,flexion
2.2106351E-5,1.3383817E-5,0.00863,flexion
4.7193695E-5,1.2849191E-5,0.00863,flexion
2.0361338E-5,2.5402316E-5,0.00863,flexion
1.1903592E-5,1.9004698E-5,0.00863,flexion
4.6325473E-5,5.606531E-5,0.83711,flexion
3.3653418E-5,1.3788897E-5,1.06149,flexion
4.7798025E-5,2.1288903E-5,1.06149,flexion
9.872727E-6,4.301504E-6,1.06149,flexion
7.467682E-6,2.0561094E-5,0.9493,extension
1.1795905E-5,4.7941954E-5,0.68177,extension
1.3507871E-5,4.6928162E-5,0.22438,extension
2.1879855E-6,1.8441904E-5,0.06041,extension
3.087722E-5,2.6877776E-6,-0.11219,extension
4.3554397E-7,2.346659E-5,-0.11219,flexion
9.239872E-6,2.5133484E-5,-0.15534,extension
1.3878616E-5,2.050456E-5,-0.12082,flexion
3.0390012E-5,1.353345E-4,-0.05178,flexion
4.7417843E-6,8.915888E-6,-0.01726,flexion
8.656564E-6,8.9507E-6,0.55232,flexion
4.0375715E-5,5.2206924E-6,0.95793,flexion
1.3538525E-5,2.9081189E-6,1.07012,flexion
1.5409547E-6,1.19164115E-5,1.10464,flexion
1.12073685E-5,1.1086309E-5,1.10464,flexion
2.6440699E-5,3.6253867E-5,1.0356,extension
4.7487756E-5,1.6290858E-5,0.85437,extension
2.528582E-6,2.5363204E-5,0.05178,extension
1.3989635E-4,5.069827E-6,0.01726,extension
1.9449591E-5,1.5335172E-5,-0.12945,extension
8.1783146E-5,1.1366908E-5,-0.16397,extension
2.6436734E-5,2.8809285E-5,-0.16397,flexion
5.343788E-6,1.0748676E-5,-0.16397,flexion
3.412443E-5,3.817155E-5,-0.0863,flexion
1.332657E-5,1.0669168E-5,-0.0863,flexion
1.8404962E-6,2.0818943E-5,-0.0863,flexion
3.4185723E-6,9.3076005E-6,-0.0863,flexion
3.242728E-6,3.1991556E-5,-0.05178,flexion
9.888346E-5,2.1716476E-5,-0.05178,flexion
5.2267664E-5,1.4067854E-5,-0.05178,flexion
9.34292E-5,2.8594677E-6,-0.01726,flexion
2.0998647E-5,3.2027285E-5,-0.01726,flexion
4.0143464E-6,5.2763487E-5,-0.01726,flexion
2.0530659E-5,6.697742E-6,-0.01726,flexion
2.6490514E-5,8.775146E-6,0.02589,flexion
1.3534358E-4,1.885329E-5,0.12945,flexion
3.0514893E-6,4.907468E-5,0.24164,flexion
3.2724092E-5,5.3889406E-5,0.24164,flexion
3.947472E-5,3.3529293E-5,0.66451,flexion
7.749054E-5,2.42041E-5,0.88026,flexion
9.532771E-6,1.89081E-6,0.88026,flexion
2.1923386E-5,6.604418E-5,0.88026,flexion
9.948745E-6,8.03487E-5,0.7767,extension
4.6265526E-5,4.760522E-5,0.46602,extension
1.3752805E-6,5.3695762E-6,0.03452,extension
4.8355036E-5,3.607143E-5,0.03452,flexion
6.3956104E-5,3.5035698E-6,-0,extension
9.693551E-5,5.977213E-5,-0,flexion
2.2692353E-5,1.7077971E-5,-0,flexion
5.5810865E-6,1.5849042E-5,-0,flexion
8.839644E-6,3.493321E-5,-0.06904,extension
5.7607653E-5,4.3234886E-5,-0.10356,extension
2.1501786E-5,3.9930666E-5,-0.1726,extension
3.2632153E-5,8.421128E-6,-0.10356,flexion
2.4191837E-5,3.8058033E-6,-0.03452,flexion
6.394026E-5,2.4180076E-6,-0.03452,flexion
8.777926E-5,1.7014845E-5,-0.03452,flexion
6.6725925E-6,2.9111736E-6,-0.03452,flexion
9.797194E-7,1.2819578E-5,0.06904,flexion
5.0102944E-6,3.0620045E-5,0.1726,flexion
1.1667752E-5,1.2776348E-5,0.20712,flexion
1.8190138E-5,3.3256376E-6,-0.05178,extension
1.3807513E-5,2.4182225E-5,-0.05178,flexion
2.2093557E-6,1.2024102E-5,-0.01726,flexion
8.801853E-6,2.6373978E-6,-0.01726,flexion
2.131834E-6,1.6226644E-5,-0.01726,flexion
5.0555285E-5,3.1677366E-5,-0.01726,flexion
7.0306596E-6,7.220588E-6,-0.01726,flexion
1.0497058E-4,1.4004166E-5,-0.01726,flexion
1.2223986E-4,2.6856687E-5,-0.01726,flexion
1.2018081E-5,5.3975295E-6,-0.01726,flexion
5.0280283E-7,4.102442E-6,-0.01726,flexion
1.5300535E-5,9.976342E-7,-0.01726,flexion
7.160392E-5,1.6076092E-5,-0.01726,flexion
2.3317592E-5,2.1510392E-5,-0.01726,flexion
1.0232593E-5,3.6627876E-5,-0.05178,extension
1.9348648E-5,3.0397268E-5,-0.05178,flexion
9.751424E-6,9.300475E-6,-0,flexion
1.970583E-5,1.8784185E-5,0.1726,flexion
4.13371E-7,2.5429172E-5,0.20712,flexion
2.5747127E-6,1.411642E-5,0.20712,flexion
2.824641E-6,2.0143241E-5,0.12945,extension
5.9490026E-6,4.4393848E-5,-0.05178,extension
1.1151709E-5,3.099159E-6,-0.01726,flexion
2.37199E-5,5.5245302E-5,-0.0863,extension
2.0920546E-5,4.9463673E-5,-0.12082,extension
2.2632557E-5,1.7241518E-5,-0.12082,flexion
2.911955E-5,3.175556E-5,-0.12082,flexion
3.3351644E-5,2.2062455E-5,-0.12082,flexion
1.1278158E-4,1.7058404E-5,-0.05178,flexion
3.839953E-5,1.4622971E-6,-0.05178,flexion
2.7685298E-6,1.1344532E-6,-0.05178,flexion
1.7343757E-5,1.03142105E-4,-0.05178,flexion
1.617499E-5,6.275761E-5,-0.05178,flexion
1.5002191E-5,1.8683617E-5,-0.05178,flexion
1.0066127E-5,1.5741959E-4,-0.01726,flexion
8.040788E-6,3.784854E-5,-0.01726,flexion
1.1966808E-5,1.734094E-5,-0.01726,flexion
4.939681E-6,9.521945E-7,-0.01726,flexion
6.246289E-6,5.4726147E-6,-0.01726,flexion
2.6838632E-5,3.999984E-7,-0.01726,flexion
2.95146E-6,1.4517713E-5,-0.01726,flexion
4.6572654E-6,3.6864049E-6,-0.05178,extension
5.136115E-6,5.923017E-6,-0.00863,flexion
1.9346392E-6,8.6398865E-7,0.02589,flexion
2.7666114E-5,3.74298E-5,0.09493,flexion
2.4193243E-6,7.980729E-6,0.12945,flexion
2.2228665E-5,6.3264483E-6,0.09493,extension
4.6032143E-5,6.982543E-6,-0.04315,extension
6.5740685E-5,1.5693377E-5,-0.11219,extension
8.735012E-6,4.6376317E-6,-0.07767,flexion
5.4246184E-6,1.6044436E-5,-0.04315,flexion
1.628269E-6,7.0838046E-6,-0.07767,extension
1.0696631E-5,2.0686123E-6,-0.11219,extension
6.2331505E-6,1.9178386E-5,-0.11219,flexion
5.55384E-6,9.738101E-6,-0.07767,flexion
1.0977232E-5,2.5947122E-5,-0.07767,flexion
5.0375706E-6,3.214019E-7,-0.07767,flexion
5.7326483E-6,2.1630265E-6,-0.04315,flexion
5.6343993E-6,6.263001E-6,-0.04315,flexion
6.382173E-6,6.87681E-6,-0.04315,flexion
7.178087E-6,1.0480076E-5,-0.04315,flexion
1.6107393E-6,6.1507626E-6,-0.04315,flexion
1.0997338E-5,5.2147975E-6,-0.00863,flexion
8.188991E-6,1.0866154E-5,-0.00863,flexion
5.974622E-6,3.2745527E-7,-0.00863,flexion
6.187809E-6,8.6908307E-7,0.10356,flexion
1.2180505E-5,8.718146E-6,0.1726,flexion
2.8206845E-5,4.8760867E-6,0.1726,flexion
1.21670155E-5,1.9456486E-6,0.1726,flexion
2.0739411E-5,5.478067E-6,0.04315,extension
1.2461707E-4,8.358404E-6,-0.06041,extension
2.6282763E-5,1.3209634E-5,-0.06041,flexion
2.9240673E-5,2.5321528E-6,-0.06041,flexion
6.2613885E-6,1.6771048E-6,-0.02589,flexion
1.6290083E-5,1.4435724E-5,-0.02589,flexion
1.8558849E-6,1.08143795E-5,-0.06041,extension
1.2467384E-5,1.5174124E-5,-0.09493,extension
3.6312354E-5,4.8200664E-6,-0.12945,extension
3.1930529E-6,5.729266E-6,-0.12945,flexion
4.224583E-6,8.9972955E-6,-0.09493,flexion
1.0834428E-4,2.6166397E-5,-0.01726,flexion
3.625533E-6,4.8114457E-6,-0.01726,flexion
9.80846E-6,2.5646474E-5,-0.01726,flexion
6.2121117E-6,6.6646776E-6,0.02589,flexion
3.071117E-5,1.9351328E-6,0.13808,flexion
1.1556219E-6,1.0082298E-5,0.13808,flexion
3.910135E-5,3.830317E-6,0.12945,extension
2.2692704E-5,4.294179E-6,0.12945,flexion
1.784312E-5,4.969717E-6,0.09493,extension
1.3372882E-5,2.0558526E-5,0.02589,extension
8.313163E-6,4.623526E-6,-0.01726,extension
3.871432E-5,1.4365735E-5,-0.01726,flexion
7.89657E-6,1.111214E-5,-0.05178,extension
1.3751451E-6,2.36299E-5,-0.05178,flexion
4.424124E-5,1.3929648E-6,-0.01726,flexion
2.6264102E-5,1.356427E-5,-0.01726,flexion
7.57382E-6,5.538864E-6,-0.01726,flexion
5.7141693E-5,1.7558432E-5,-0.01726,flexion
4.1865974E-6,1.0802905E-6,-0.01726,flexion
9.582531E-6,1.7726796E-5,-0.05178,extension
1.755591E-6,3.428696E-6,-0.05178,flexion
1.6110129E-6,5.7457137E-6,-0.05178,flexion
5.183568E-5,1.2316235E-5,-0.05178,flexion
2.476777E-6,2.7454082E-6,-0.05178,flexion
1.108788E-6,4.3253885E-6,-0.05178,flexion
1.9445648E-5,3.95896E-6,-0.05178,flexion
4.1961416E-6,5.946533E-6,-0.05178,flexion
2.5248402E-5,9.748809E-6,-0.05178,flexion
1.0009191E-5,3.739651E-6,-0.01726,flexion
1.16547E-5,9.72073E-7,-0.01726,flexion
1.9534796E-6,1.7212737E-6,-0.01726,flexion
2.4773439E-5,1.3150543E-5,-0.01726,flexion
3.4461693E-6,1.9652169E-5,0.01726,flexion
1.3086212E-6,2.967803E-6,0.05178,flexion
2.8613767E-5,1.4431862E-6,0.09493,flexion
5.3152038E-5,1.3749678E-5,0.09493,flexion
1.9602856E-5,6.246813E-6,0.12945,flexion
3.7634218E-5,1.9428171E-5,0.06041,extension
1.4355898E-5,1.6075097E-5,-0.00863,extension
6.244053E-5,3.91837E-6,-0.05178,extension
3.8677197E-5,4.960244E-6,-0.05178,flexion
2.7696742E-6,2.7968306E-6,-0.05178,flexion
6.4710607E-6,6.0560615E-6,-0.00863,flexion
8.088778E-6,2.4870908E-5,-0.00863,flexion
7.942615E-6,3.176024E-5,-0.00863,flexion
1.1414739E-4,6.6681937E-6,-0.04315,extension
9.406902E-6,3.2320622E-6,-0.04315,flexion
1.8431881E-5,3.572107E-5,-0.0863,extension
4.4110525E-6,4.4419066E-5,-0.0863,flexion
5.718366E-6,9.722515E-6,-0.0863,flexion
9.160038E-7,5.2133164E-5,-0.0863,flexion
3.1591353E-5,6.080937E-5,-0.05178,flexion
3.3442782E-5,4.128817E-6,-0.05178,flexion
2.1615986E-5,8.420446E-6,-0.05178,flexion
3.509367E-5,5.491527E-6,-0.01726,flexion
3.9567116E-5,1.4907363E-5,-0.01726,flexion
1.02900165E-4,2.6946385E-5,-0.01726,flexion
1.7599111E-4,2.9614745E-5,0.01726,flexion
5.9192134E-5,4.421236E-5,0.0863,flexion
7.395582E-5,8.593233E-6,0.0863,flexion
8.810316E-5,1.8303166E-5,0.12082,flexion
3.315316E-5,5.657229E-6,0.01726,extension
2.7046153E-5,3.95034E-5,-0.0863,extension
5.6865196E-5,1.7958508E-5,-0.0863,flexion
1.7122627E-5,8.464655E-6,-0.05178,flexion
1.0451393E-5,4.8266214E-5,-0.05178,flexion
1.7129858E-5,2.1342204E-5,-0.01726,flexion
2.1515198E-5,5.2179646E-5,-0.01726,flexion
2.5986425E-5,8.97513E-5,-0.01726,flexion
1.2709054E-5,2.6119456E-5,-0.05178,extension
3.5403278E-5,6.094864E-7,-0.0863,extension
1.60066E-5,5.0354726E-7,-0.0863,flexion
2.626414E-4,9.169697E-6,-0.0863,flexion
5.609543E-6,1.2599375E-5,-0.0863,flexion
1.04646955E-4,3.5592057E-6,-0.0863,flexion
3.4890265E-6,6.7646106E-6,-0.05178,flexion
3.6732337E-5,4.792256E-6,-0.05178,flexion
8.476693E-5,1.6626194E-5,-0.05178,flexion
1.2316849E-4,2.0267136E-5,-0.05178,flexion
5.8355872E-5,4.2536532E-5,-0.05178,flexion
5.5745722E-6,1.13280375E-5,-0.01726,flexion
1.0639502E-5,8.854924E-6,-0.01726,flexion
5.975445E-6,1.1238966E-5,-0.01726,flexion
4.8621812E-5,5.119826E-6,0.02589,flexion
2.2784876E-5,1.5758858E-5,0.09493,flexion
1.7314707E-5,4.741164E-5,0.13808,flexion
1.7348571E-5,3.875918E-5,0.01726,extension
7.0105248E-6,2.532891E-5,-0.0863,extension
6.1475254E-7,4.1993912E-6,-0.0863,flexion
1.7152533E-5,1.992476E-5,-0.01726,flexion
1.0205134E-5,3.355457E-5,-0.01726,flexion
1.4069269E-5,2.0365114E-5,-0.01726,flexion
1.02197755E-5,1.0086395E-5,-0.01726,flexion
4.4953635E-5,4.53482E-6,-0.06041,extension
3.011112E-5,1.5509622E-5,-0.06041,flexion
2.0955365E-5,2.1278787E-5,-0.10356,extension
1.6049593E-5,6.9305847E-6,-0.10356,flexion
3.0942247E-5,5.0156345E-6,-0.10356,flexion
3.0485728E-6,1.4699269E-5,-0.06904,flexion
2.282665E-6,2.9160094E-5,-0.06904,flexion
1.7093682E-5,3.1807096E-5,-0.06904,flexion
1.4290673E-7,1.0519726E-5,-0.06904,flexion
1.2941488E-6,7.600918E-6,-0.06904,flexion
1.1097055E-5,5.91705E-6,-0.03452,flexion
1.3914738E-5,3.742793E-5,-0.03452,flexion
2.5288842E-5,3.540223E-6,-0.03452,flexion
1.771143E-5,9.6335825E-6,-0.03452,flexion
3.3667824E-5,2.2568704E-6,-0.03452,flexion
2.8857687E-7,1.702085E-5,-0.03452,flexion
3.33155E-6,2.7138E-6,-0.24164,extension
1.7492799E-5,7.2479497E-6,-0.24164,flexion
6.375132E-6,9.333209E-6,-0.24164,flexion
7.78011E-6,6.0267425E-6,-0.24164,flexion
1.9869332E-5,2.4154297E-5,-0.24164,flexion
1.5258816E-5,5.0780536E-6,-0.24164,flexion
2.2966455E-5,6.569578E-6,-0.20712,flexion
4.732848E-6,5.6095564E-6,-0.05178,flexion
6.938018E-5,6.0072202E-6,0.04315,flexion
1.7395592E-5,5.040964E-6,0.11219,flexion
6.710483E-6,2.080373E-5,0.11219,flexion
7.0833044E-6,1.0655923E-5,0.13808,flexion
1.1475291E-5,3.5981502E-5,0.13808,flexion
4.164912E-6,9.390737E-6,0.13808,flexion
1.5133562E-5,3.2203682E-6,0.0863,extension
5.662647E-5,2.773521E-5,-0.14671,extension
4.685571E-5,1.3858018E-5,-0.04315,flexion
3.8045866E-5,1.6966582E-5,-0.18123,extension
3.3371623E-6,3.772254E-6,-0.25027,extension
8.262298E-6,3.4785022E-5,-0.25027,flexion
6.1071473E-6,6.64421E-7,-0.25027,flexion
1.6713364E-5,1.6230371E-5,-0.25027,flexion
2.9109617E-5,1.1840194E-6,-0.25027,flexion
2.227781E-5,1.008404E-5,-0.25027,flexion
4.2585775E-6,2.5797167E-6,-0.25027,flexion
9.009784E-5,1.0154362E-5,-0.25027,flexion
2.8609598E-5,2.0123716E-7,-0.25027,flexion
2.3211414E-6,5.7110065E-6,-0.21575,flexion
2.9109875E-5,2.6522359E-5,-0.06904,flexion
1.8245855E-5,2.502967E-5,-0.03452,flexion
3.523022E-6,1.5452964E-5,-0.03452,flexion
5.05782E-6,1.6186283E-5,0.13808,flexion
7.8623543E-7,8.622343E-6,0.20712,flexion
2.4239225E-5,2.068447E-5,0.20712,flexion
1.3225711E-5,8.779919E-6,0.20712,flexion
1.1708481E-5,1.3494682E-5,-0.03452,extension
8.495859E-6,7.950459E-7,-0.04315,extension
1.828659E-5,5.4857164E-6,-0.07767,extension
1.6649854E-5,1.0690081E-6,-0.18123,extension
3.7193437E-5,1.6017914E-6,-0.25027,extension
1.1406881E-5,2.265989E-6,-0.25027,flexion
7.736341E-6,4.8080574E-6,-0.25027,flexion
1.8008093E-5,5.4687338E-5,-0.25027,flexion
1.8960403E-6,2.4792846E-5,-0.21575,flexion
3.3709523E-5,2.9833554E-5,-0.11219,flexion
9.499415E-6,2.235337E-6,-0.07767,flexion
2.4015266E-5,9.149579E-6,-0.11219,extension
2.0688107E-5,9.388154E-6,0.03452,flexion
1.0600815E-5,7.74675E-6,0.06904,flexion
1.6399354E-5,1.43884445E-5,0.06904,flexion
2.1996259E-5,5.6212475E-6,0.06904,flexion
5.915488E-5,6.055432E-6,-0.04315,extension
3.9475467E-6,1.326543E-6,-0.07767,extension
1.6677216E-6,1.0813603E-5,-0.07767,flexion
7.5984526E-6,4.221275E-6,-0.02589,flexion
8.345353E-6,3.2775945E-6,-0.06041,extension
6.2749746E-6,4.3308764E-6,-0.06041,flexion
4.5195425E-6,1.4192625E-6,-0.06041,flexion
5.458078E-6,7.1289774E-6,-0.06041,flexion
5.245715E-6,4.16435E-6,-0.01726,flexion
6.861866E-6,8.158931E-6,0.13808,flexion
7.047396E-6,3.0388367E-6,0.13808,flexion
1.01133055E-5,2.0680316E-6,0.12945,extension
6.8231802E-6,7.379131E-6,0.09493,extension
1.6323407E-6,3.334322E-6,-0.12082,extension
