EMGSignal1,EMGSignal2,CyberGloveData,Movement
7.3991823E-6,5.4313625E-7,0.02589,flexion
2.7611604E-6,1.232093E-6,-0.0863,extension
2.4884196E-6,2.1179571E-6,-0.05178,flexion
2.3789828E-6,2.5618208E-5,0.05178,flexion
4.9338373E-6,4.0481095E-6,-0.01726,extension
2.405642E-6,3.457004E-5,-0.0863,extension
3.178046E-6,1.0890674E-5,0.02589,flexion
1.1880184E-5,2.9251105E-5,-0.04315,extension
2.2694949E-6,1.1674737E-5,-0.11219,extension
6.809115E-6,9.144446E-7,0.01726,flexion
4.104453E-6,3.6990357E-6,-0.05178,extension
3.4984648E-6,4.229656E-6,0.05178,flexion
3.1586749E-6,4.70672E-6,-0.11219,extension
2.4774126E-6,8.569914E-6,-0.14671,extension
1.7237195E-8,2.5444938E-6,-0.14671,flexion
6.2601976E-6,1.7016885E-6,-0.14671,flexion
4.4645485E-6,1.8344236E-6,-0.21575,extension
2.446686E-7,6.032191E-6,-0.28479,extension
7.002649E-7,2.0848133E-6,-0.28479,flexion
3.909909E-6,1.5944381E-6,-0.28479,flexion
2.594368E-6,1.552099E-6,-0.21575,flexion
5.8494556E-6,6.916295E-6,-0.06041,flexion
3.2938024E-6,1.9946556E-6,-0.02589,flexion
2.199967E-6,1.3605763E-6,-0.02589,flexion
1.5874153E-6,3.055702E-5,-0.02589,flexion
7.648368E-6,6.6100683E-6,0.05178,flexion
1.4371935E-6,2.1316873E-6,0.05178,flexion
1.7353036E-6,1.6911387E-6,0.05178,flexion
3.5889032E-6,3.9417173E-5,0.26753,flexion
4.5420466E-6,1.576756E-5,0.26753,flexion
2.8172794E-6,5.1006527E-6,0.26753,flexion
9.331851E-7,4.6172045E-6,0.12082,extension
2.8264606E-6,6.3089465E-6,0.0863,extension
1.2605163E-6,1.8797122E-6,0.0863,flexion
1.9165604E-6,3.3928327E-6,0.05178,extension
5.8254054E-6,6.1112164E-6,0.01726,extension
6.325302E-7,5.8976975E-6,0.01726,flexion
3.0918711E-6,4.4644017E-7,0.01726,flexion
4.561242E-6,6.3407936E-7,0.01726,flexion
8.0077797E-7,1.8641091E-6,-0.0863,extension
4.028652E-6,3.6690046E-6,-0.0863,flexion
8.165233E-6,1.952371E-6,-0.0863,flexion
2.1526764E-6,3.3303033E-6,-0.0863,flexion
1.3935597E-6,1.4725097E-6,-0.12082,extension
7.886845E-6,9.306031E-7,-0.22438,extension
1.377007E-7,4.3143878E-6,-0.2589,extension
4.0043465E-6,2.1787744E-6,-0.2589,flexion
7.141723E-6,9.158181E-7,-0.2589,flexion
1.8757742E-6,7.030292E-6,-0.2589,flexion
2.4452809E-6,1.3969438E-6,-0.2589,flexion
2.9212958E-6,3.314977E-6,-0.2589,flexion
1.8124633E-6,2.0919983E-6,-0.18986,flexion
4.45534E-6,4.3964938E-6,-0.04315,flexion
1.0983365E-6,1.1026915E-5,-0.04315,flexion
2.6561456E-6,2.2107897E-6,-0.00863,flexion
8.513052E-8,4.662114E-6,0.02589,flexion
4.2735205E-6,7.2941584E-6,0.02589,flexion
3.4546101E-6,4.4848985E-6,0.06041,flexion
7.933764E-6,1.86612E-6,0.06041,flexion
5.6356716E-6,9.145993E-6,0.10356,flexion
3.7087707E-6,9.098137E-7,0.14671,flexion
1.195327E-6,4.3800687E-6,0.18123,flexion
1.6991152E-6,8.00926E-6,0.18123,flexion
2.1635285E-6,5.249477E-6,0.18123,flexion
1.1197319E-5,7.0075234E-6,0.12945,extension
1.226364E-5,5.5113674E-6,0.09493,extension
1.23241025E-5,2.037642E-5,0.05178,extension
3.2813766E-6,7.2377734E-6,0.05178,flexion
5.026701E-6,4.4211265E-6,0.05178,flexion
8.2258775E-6,4.8519387E-6,0.05178,flexion
3.9732085E-6,5.0937265E-6,0.01726,extension
2.054985E-6,2.65643E-7,0.01726,flexion
4.561756E-6,1.4421109E-5,0.01726,flexion
8.572865E-6,1.1957385E-5,-0.01726,extension
4.7268227E-6,2.025804E-5,-0.01726,flexion
7.890545E-6,5.657016E-6,-0.06041,extension
5.911064E-6,8.9798036E-8,-0.06041,flexion
3.9880997E-6,2.216819E-6,-0.09493,extension
4.9552004E-6,5.878541E-6,-0.12945,extension
4.3712635E-6,1.4461125E-5,-0.12945,flexion
5.835411E-6,1.5365418E-5,-0.12945,flexion
1.1939354E-6,8.785502E-6,-0.12945,flexion
1.32412E-5,8.691442E-6,-0.16397,extension
3.8256294E-6,1.58297E-6,-0.16397,flexion
2.5484028E-6,6.273064E-6,-0.16397,flexion
6.3516566E-8,4.9186406E-6,-0.16397,flexion
8.704615E-6,8.42355E-7,-0.16397,flexion
3.5690523E-6,2.5706652E-6,-0.16397,flexion
2.5114714E-6,5.1303346E-7,-0.16397,flexion
2.3421999E-6,7.3714896E-6,-0.16397,flexion
3.5588068E-6,3.684392E-5,-0.16397,flexion
4.503811E-6,4.3756213E-6,-0.16397,flexion
2.0007748E-5,5.783535E-6,-0.16397,flexion
6.847136E-6,1.2567282E-6,-0.07767,flexion
1.1102653E-6,1.097111E-6,-0.07767,flexion
3.5337657E-6,9.248549E-6,-0.04315,flexion
7.3217507E-6,5.696639E-6,-0.04315,flexion
2.2079607E-6,1.3885011E-6,-0,flexion
6.092327E-6,3.318223E-6,-0,flexion
5.669523E-6,3.6202189E-6,-0,flexion
4.7949115E-6,9.275226E-6,-0,flexion
5.001383E-6,9.881413E-7,-0,flexion
1.4272363E-5,1.064366E-6,0.03452,flexion
1.4717079E-5,3.0764895E-6,0.03452,flexion
1.658481E-6,8.877061E-6,0.03452,flexion
3.81627E-5,1.0781442E-5,0.03452,flexion
2.0094894E-5,7.5828516E-6,0.03452,flexion
1.6202248E-5,2.3283405E-6,0.03452,flexion
2.61206E-5,3.4547697E-6,0.03452,flexion
2.8201473E-5,2.0473778E-6,0.03452,flexion
7.445326E-7,5.927223E-6,0.03452,flexion
1.775134E-6,2.657621E-5,0.03452,flexion
1.6307491E-5,7.831066E-6,0.06904,flexion
8.456599E-6,1.649296E-7,0.06904,flexion
1.0280352E-5,2.9653E-6,0.06904,flexion
1.1266477E-6,5.522868E-7,0.06904,flexion
6.453694E-5,1.663067E-5,0.11219,flexion
2.0144755E-5,1.1760877E-7,0.13808,flexion
1.476896E-5,8.306609E-7,0.13808,flexion
4.9879973E-6,3.0549738E-5,0.18123,flexion
7.710572E-6,2.0896972E-5,0.18123,flexion
2.699794E-7,1.0841053E-4,0.18123,flexion
7.1473974E-6,1.0630416E-4,0.22438,flexion
6.7498586E-6,2.0050964E-5,0.2589,flexion
2.3343207E-5,9.192864E-5,0.2589,flexion
2.0452864E-5,1.5359171E-4,0.2589,flexion
2.8758818E-6,6.124928E-5,0.2589,flexion
8.077521E-6,9.7384E-5,0.2589,flexion
4.248307E-6,8.124979E-7,0.2589,flexion
1.0504004E-5,5.9352376E-5,0.2589,flexion
7.756657E-6,1.2453526E-4,0.2589,flexion
2.0513746E-5,5.7194316E-5,0.18986,extension
1.6538208E-5,1.0375662E-4,0.09493,extension
2.5941741E-5,9.388949E-5,0.09493,flexion
1.1818359E-5,1.2054389E-5,0.06041,extension
1.1887464E-6,2.5991945E-5,0.06041,flexion
3.655413E-5,1.0807949E-5,0.02589,extension
3.2300137E-5,2.4406507E-5,0.02589,flexion
2.0737843E-5,8.813315E-6,-0.00863,extension
3.3861832E-4,1.1119837E-5,-0.00863,flexion
3.519891E-5,1.3043092E-5,-0.04315,extension
1.0278254E-4,1.7353266E-5,-0.04315,flexion
7.6110614E-6,4.3467885E-6,-0.04315,flexion
1.7204271E-4,4.0190153E-6,-0.07767,extension
7.1558236E-5,6.922539E-6,-0.07767,flexion
4.7434394E-5,3.7461865E-5,-0.07767,flexion
1.5171194E-5,3.975422E-5,-0.12082,extension
4.6200894E-6,4.250528E-5,-0.15534,extension
8.273496E-6,2.3271248E-5,-0.15534,flexion
6.0261495E-6,3.1923548E-5,-0.19849,extension
7.563025E-7,6.803141E-6,-0.23301,extension
6.960261E-6,2.9255303E-5,-0.27616,extension
9.796366E-7,3.073081E-5,-0.31931,extension
3.601688E-5,1.3112124E-4,-0.31931,flexion
1.9286068E-5,3.9742692E-5,-0.35383,extension
1.7828395E-6,1.2284429E-5,-0.38835,extension
1.2062464E-5,4.3681073E-5,-0.38835,flexion
7.1368513E-6,1.6610371E-4,-0.38835,flexion
6.398309E-6,1.3966525E-5,-0.38835,flexion
3.7322698E-5,3.279702E-5,-0.38835,flexion
5.406826E-6,1.7626988E-5,-0.38835,flexion
8.411401E-5,1.2534427E-6,-0.38835,flexion
4.9388914E-6,1.07713895E-5,-0.31931,flexion
2.1242677E-5,1.6344366E-5,-0.31931,flexion
1.9126102E-4,1.0436687E-5,-0.38835,extension
6.8941066E-5,3.651339E-5,-0.38835,flexion
1.328817E-4,7.2996772E-6,-0.38835,flexion
1.9361087E-5,1.862035E-5,-0.42287,extension
2.1477566E-5,2.4529334E-6,-0.49191,extension
8.826809E-5,3.924923E-6,-0.52643,extension
1.2204311E-5,2.6908692E-5,-0.44876,flexion
2.5000652E-5,3.1116862E-5,-0.1726,flexion
5.444623E-5,2.1454487E-5,-0.05178,flexion
3.3728837E-5,1.0603558E-4,-0.05178,flexion
1.4055244E-4,3.0973544E-5,0.05178,flexion
2.794285E-5,2.7394522E-6,0.21575,flexion
1.4651411E-5,1.9004103E-6,0.37109,flexion
4.3998047E-5,4.4442946E-5,0.44013,flexion
4.419253E-6,1.109601E-5,0.47465,flexion
6.345827E-5,2.1703238E-5,0.44013,extension
2.7881108E-5,5.185266E-5,0.44013,flexion
2.53792E-6,7.766524E-6,0.44013,flexion
2.1190885E-6,7.783535E-5,0.44013,flexion
1.27145E-6,1.946128E-5,0.44013,flexion
2.3633505E-5,3.4521254E-5,0.44013,flexion
2.507842E-6,3.0736745E-5,0.44013,flexion
5.3223284E-6,3.520189E-5,0.44013,flexion
7.661304E-6,9.14939E-5,0.44013,flexion
1.3170548E-5,2.0927052E-6,0.44013,flexion
1.2721748E-5,3.9117695E-6,0.44013,flexion
1.9141757E-5,1.2955426E-4,0.44013,flexion
2.3242308E-6,5.074661E-6,0.44013,flexion
1.9736353E-5,4.9483037E-6,0.28479,extension
5.823403E-6,6.8817226E-6,0.02589,extension
6.0577445E-6,5.200228E-7,-0.04315,extension
5.4336588E-6,4.632147E-6,-0.14671,extension
2.2957653E-5,1.488393E-6,-0.37109,extension
8.348516E-5,2.5068668E-6,-0.40561,extension
4.7251588E-6,1.1053013E-5,-0.44876,extension
6.574666E-6,7.774793E-6,-0.48328,extension
9.763093E-8,8.6308347E-7,-0.5178,extension
2.3643038E-6,2.170295E-5,-0.5178,flexion
1.5376909E-5,8.2658786E-5,-0.55232,extension
2.0851066E-6,1.8373057E-5,-0.55232,flexion
1.0222218E-5,1.0134041E-5,-0.55232,flexion
4.8588513E-6,2.351238E-6,-0.55232,flexion
1.0607348E-6,3.0720596E-6,-0.55232,flexion
5.030084E-6,1.6571847E-6,-0.5178,flexion
2.4326466E-6,2.40871E-6,-0.41424,flexion
3.0722765E-7,7.8712384E-7,-0.3452,flexion
7.5055286E-6,1.2738955E-5,-0.27616,flexion
5.7068182E-6,3.3502347E-5,-0.09493,flexion
1.8037089E-7,9.144425E-6,-0.06041,flexion
6.217885E-6,1.3688515E-5,-0.09493,extension
2.2175283E-7,7.378563E-6,-0.09493,flexion
7.2205394E-6,2.4041745E-5,-0.02589,flexion
5.6285776E-6,3.4952893E-5,0.05178,flexion
2.7242252E-6,8.791826E-6,0.12945,flexion
4.3868627E-6,1.438993E-6,0.13808,flexion
6.458862E-6,1.1373968E-5,0.1726,flexion
5.9528084E-6,5.6403096E-6,0.1726,flexion
1.787453E-5,4.3311516E-6,0.1726,flexion
3.557444E-5,2.517987E-6,0.13808,extension
2.0797965E-5,1.9824568E-6,0.12945,extension
1.40430975E-5,2.636916E-6,0.09493,extension
7.857894E-5,4.1394753E-7,0.02589,extension
1.3810793E-5,9.935442E-6,-0.06041,extension
1.2505989E-5,1.8203841E-6,-0.09493,extension
1.2055734E-5,8.68172E-7,-0.13808,extension
5.2701773E-7,4.5254155E-6,-0.13808,flexion
4.3274226E-6,5.094293E-6,-0.2589,extension
1.368973E-5,2.339035E-5,-0.41424,extension
1.2830184E-5,4.420951E-6,-0.48328,extension
2.4071076E-6,2.4066494E-5,-0.59547,extension
1.18781E-5,8.711183E-5,-0.59547,flexion
2.363541E-5,1.5966265E-4,-0.63862,extension
5.275703E-6,2.186351E-5,-0.63862,flexion
9.862977E-7,1.5045942E-5,-0.63862,flexion
5.1470242E-6,5.7728457E-6,-0.67314,extension
5.952058E-7,5.649114E-6,-0.67314,flexion
5.180951E-6,2.3197266E-5,-0.67314,flexion
2.0738695E-5,1.8558119E-6,-0.67314,flexion
6.563263E-6,1.0246343E-5,-0.63862,flexion
8.387868E-5,1.5715423E-6,-0.6041,flexion
4.104621E-7,2.0083276E-6,-0.50054,flexion
3.5770013E-6,8.626445E-6,-0.4315,flexion
7.770685E-6,3.274132E-6,-0.32794,flexion
5.4055286E-6,1.4609682E-6,-0.22438,flexion
7.903184E-6,3.8506022E-7,-0.0863,flexion
4.5581464E-6,1.8888413E-5,-0.0863,flexion
1.1724459E-6,4.7485396E-6,-0.12082,extension
5.6092504E-6,3.1463142E-6,-0.12082,flexion
1.4813219E-6,2.3491461E-6,-0.12082,flexion
5.8697907E-7,1.7209916E-6,-0.01726,flexion
1.2632333E-6,1.0510331E-5,0.32794,flexion
8.194099E-7,4.167186E-6,0.47465,flexion
4.6085283E-6,1.2756406E-6,0.54369,flexion
9.515876E-6,7.2240373E-6,0.57821,flexion
3.6598751E-6,1.15528965E-5,0.57821,flexion
4.502705E-6,3.011524E-6,0.57821,flexion
6.1110444E-7,1.1321608E-7,0.57821,flexion
4.4964295E-6,4.3091436E-6,0.54369,extension
1.5885629E-6,1.8726371E-6,0.44013,extension
3.009416E-6,3.64606E-6,0.03452,extension
4.4301546E-6,1.1608466E-5,0.07767,flexion
9.902912E-6,1.5639904E-5,0.2589,flexion
4.198186E-6,1.1261332E-6,0.22438,extension
1.3537128E-6,2.7909869E-6,0.00863,extension
3.787684E-6,6.710267E-6,0.00863,flexion
2.7429128E-6,1.061713E-5,0.00863,flexion
6.9451626E-6,2.7821183E-5,-0.02589,extension
1.899011E-6,1.3151111E-5,-0.02589,flexion
1.2531882E-6,9.443865E-7,-0.02589,flexion
1.1212955E-5,2.1165818E-6,-0.14671,extension
3.5577227E-6,7.7001705E-6,-0.29342,extension
6.0120387E-6,1.5677447E-6,-0.32794,extension
1.895209E-6,9.732561E-6,-0.32794,flexion
1.2531216E-6,1.33011035E-5,-0.18986,flexion
6.7295077E-6,9.560562E-8,-0.07767,flexion
8.880001E-6,2.2071801E-5,0.02589,flexion
6.2366744E-6,1.9119654E-5,0.32794,flexion
1.27867E-5,4.1788357E-5,0.37109,flexion
7.3348037E-6,1.1797728E-4,0.25027,extension
7.342102E-6,1.7840988E-5,0.00863,extension
5.7945354E-6,2.7312124E-6,-0.21575,extension
5.237354E-6,4.0428167E-6,-0.36246,extension
1.7948684E-6,5.5123846E-6,-0.36246,flexion
3.5968997E-6,9.185177E-6,-0.36246,flexion
8.6089244E-7,8.078122E-6,-0.36246,flexion
4.319028E-6,6.4644355E-6,-0.32794,flexion
5.3801114E-6,4.2634147E-6,-0.14671,flexion
4.288121E-6,5.627785E-8,-0.07767,flexion
9.39112E-6,7.9623163E-7,-0.04315,flexion
3.0388069E-6,1.9467193E-6,0.06041,flexion
8.0929556E-7,1.7292964E-6,0.2589,flexion
3.308908E-6,2.6584968E-7,0.4315,flexion
3.892332E-6,3.834787E-6,0.46602,flexion
