EMGSignal1,EMGSignal2,CyberGloveData,Movement
1.04991595E-5,8.1165E-7,0.05178,flexion
1.7136263E-6,3.197731E-5,0.0863,flexion
5.036696E-6,2.340727E-5,0.0863,flexion
3.131824E-6,3.7512225E-5,-0.06041,extension
2.083101E-6,2.7278895E-5,-0.06041,flexion
3.6538662E-5,6.5241505E-7,-0.20712,extension
1.08568696E-4,1.8031544E-6,-0.28479,extension
4.4242282E-5,7.1180643E-6,-0.28479,flexion
5.9688835E-5,4.948105E-7,-0.24164,flexion
9.2887094E-5,4.3742025E-6,-0.12945,flexion
1.070853E-5,1.837408E-5,0.1726,flexion
3.7819027E-5,6.6642874E-6,0.1726,flexion
5.5635537E-6,1.1318186E-5,0.03452,extension
2.626906E-6,4.7573114E-5,-0.07767,extension
2.2450373E-5,3.9665672E-4,-0.07767,flexion
1.0486042E-5,1.8471235E-5,-0.2589,extension
3.5516205E-5,1.3681297E-5,-0.29342,extension
2.4207213E-4,1.00099705E-5,-0.32794,extension
9.690958E-5,6.7793417E-6,-0.22438,flexion
4.4768054E-5,1.2116594E-6,-0.0863,flexion
7.1357784E-4,1.8411283E-5,-0.0863,flexion
2.0919631E-5,2.8827948E-5,0.13808,flexion
3.7599586E-6,2.6591491E-5,0.1726,flexion
3.962834E-6,2.938616E-5,0.1726,flexion
1.4564203E-5,4.4638928E-5,0.1726,flexion
1.057931E-5,3.0026824E-5,-0.06904,extension
5.739887E-7,1.4607156E-5,-0.21575,extension
1.6982644E-5,9.229342E-6,-0.25027,extension
2.3000337E-5,3.458563E-6,-0.28479,extension
2.318236E-5,8.429358E-6,-0.28479,flexion
1.0573673E-5,5.5856426E-6,-0.28479,flexion
1.1357113E-6,1.6088114E-6,-0.21575,flexion
6.4030864E-5,5.242939E-7,-0.11219,flexion
7.3814624E-7,3.970975E-6,-0.07767,flexion
9.926413E-6,2.4738889E-5,-0.04315,flexion
1.1976447E-5,2.1602113E-5,0.12082,flexion
9.088395E-6,8.58225E-7,0.1726,flexion
8.652763E-6,2.373742E-5,0.20712,flexion
2.104901E-6,9.167005E-6,0.1726,extension
2.3583043E-5,1.3373918E-5,-0,extension
1.2140162E-4,9.117567E-6,-0.06904,extension
2.231846E-5,1.3622924E-6,-0.1726,extension
3.7068447E-5,2.1740958E-5,-0.27616,extension
3.2919754E-5,4.9215487E-6,-0.27616,flexion
6.6766124E-6,1.9347258E-6,-0.31931,extension
1.1281105E-6,2.5265741E-5,-0.25027,flexion
9.11689E-6,5.4886295E-5,-0.10356,flexion
5.6848435E-6,5.672352E-5,-0.06904,flexion
1.3310579E-5,2.8791761E-5,0.02589,flexion
4.4388016E-5,1.5242803E-5,0.20712,flexion
2.1949093E-4,2.2403785E-5,0.25027,flexion
1.06160565E-4,1.8245295E-6,0.25027,flexion
1.8085154E-4,1.1420949E-5,-0.04315,extension
1.3790394E-5,7.1646755E-6,-0.22438,extension
7.637303E-6,2.4017414E-5,-0.29342,extension
2.7000956E-6,2.0955738E-5,-0.29342,flexion
2.0072796E-6,7.345037E-5,-0.32794,extension
3.4468017E-6,8.144922E-5,-0.32794,flexion
5.2766527E-6,7.004558E-5,-0.05178,flexion
2.9780565E-5,8.048069E-6,0.05178,flexion
6.46835E-6,5.0361423E-6,0.35383,flexion
3.1478736E-5,9.270884E-7,0.35383,flexion
1.15709314E-4,6.2977592E-6,0.35383,flexion
5.9283386E-5,9.735859E-6,0.35383,flexion
4.535164E-5,9.5883815E-6,0.0863,extension
3.702152E-5,2.4918103E-5,-0.04315,extension
4.5828874E-6,2.4510107E-5,-0.18123,extension
1.3175567E-6,1.0776469E-4,-0.21575,extension
6.8041772E-6,1.7527025E-6,-0.2589,extension
1.5748813E-6,1.7970613E-5,-0.2589,flexion
1.9728288E-6,6.099821E-5,-0.2589,flexion
1.9798895E-4,9.727405E-6,-0.13808,flexion
1.6013395E-4,9.071344E-6,-0.02589,flexion
3.7342088E-5,1.7713053E-6,0.01726,flexion
5.833251E-5,7.644993E-6,0.21575,flexion
3.2083222E-5,3.8949213E-7,0.29342,flexion
4.3933484E-5,5.623322E-6,0.29342,flexion
4.795729E-6,1.3516525E-5,0.29342,flexion
3.8133717E-6,7.2110943E-6,-0.06904,extension
1.23576965E-5,1.10795845E-4,-0.24164,extension
9.479441E-6,3.4922593E-6,-0.28479,extension
1.1397079E-5,2.4018675E-7,-0.31931,extension
7.3870838E-6,4.8056186E-6,-0.31931,flexion
1.4760398E-4,6.8986433E-6,-0.13808,flexion
3.3332784E-5,4.6968225E-6,0.11219,flexion
5.3661806E-4,1.8755811E-6,0.32794,flexion
4.073703E-6,1.6672494E-6,0.36246,flexion
3.4541927E-7,3.5339803E-5,0.36246,flexion
3.4586958E-6,2.8051304E-6,0.2589,extension
5.1365478E-6,2.026811E-5,-0,extension
9.661842E-7,5.342605E-5,-0.24164,extension
1.1277035E-5,5.848185E-6,-0.27616,extension
7.7661054E-5,6.1839683E-6,-0.31068,extension
8.1182254E-5,3.8792543E-5,-0.3452,extension
5.205024E-5,8.741231E-6,-0.21575,flexion
7.233298E-5,6.4559366E-8,-0.06041,flexion
2.1101166E-6,8.921334E-6,0.27616,flexion
4.61005E-5,1.730611E-5,0.27616,flexion
7.790931E-6,7.988943E-5,0.19849,extension
9.799255E-7,5.178923E-5,-0.19849,extension
5.871585E-7,6.975563E-5,-0.27616,extension
7.3329975E-6,9.4644065E-6,-0.31068,extension
7.1426334E-6,7.137624E-6,-0.31068,flexion
2.8379734E-5,1.7933056E-5,-0.20712,flexion
8.788085E-5,5.929576E-6,-0.02589,flexion
1.8313175E-6,2.2535067E-5,0.14671,flexion
3.921049E-5,2.333145E-6,0.22438,flexion
3.2449886E-6,3.3645736E-6,0.32794,flexion
7.101621E-7,7.971788E-7,0.32794,flexion
3.6797028E-6,2.470846E-5,0.00863,extension
8.081629E-6,4.3918328E-5,-0.27616,extension
1.7037913E-6,3.3191165E-5,-0.27616,flexion
3.0141096E-6,2.9069797E-5,-0.31068,extension
3.3768163E-6,2.9617393E-6,-0.27616,flexion
1.4065669E-6,8.539687E-6,-0.09493,flexion
2.738522E-5,1.4828576E-5,-0.02589,flexion
5.193463E-5,2.2483616E-6,0.24164,flexion
7.3726605E-6,8.281914E-6,0.44013,flexion
5.7512454E-5,1.6881442E-6,0.44013,flexion
6.3119937E-6,2.7538073E-5,0.47465,flexion
8.945584E-6,8.092228E-5,0.47465,flexion
5.749631E-6,3.234376E-5,0.30205,extension
2.320312E-6,2.3562954E-5,-0.11219,extension
6.1206943E-6,1.0161796E-5,-0.27616,extension
7.8858775E-6,4.2065262E-6,-0.31068,extension
4.7088834E-4,1.0834737E-5,-0.31068,flexion
1.3271644E-4,8.514128E-6,-0.31068,flexion
1.379105E-4,3.777124E-6,-0.21575,flexion
2.4559513E-5,7.0373553E-6,-0.04315,flexion
3.5705796E-6,2.410028E-5,0.2589,flexion
3.6010643E-8,8.149435E-6,0.37972,flexion
5.008662E-6,1.5755346E-5,0.37972,flexion
6.39076E-6,7.303115E-5,0.37972,flexion
1.6851926E-6,5.2287498E-5,0.16397,extension
1.8202512E-6,1.2681567E-5,-0.06041,extension
3.6585254E-5,1.5140567E-5,-0.22438,extension
6.8122514E-5,7.2589205E-6,-0.29342,extension
7.7474717E-4,7.846996E-6,-0.29342,flexion
7.8347424E-5,7.1989354E-7,-0.22438,flexion
3.058927E-5,2.1279508E-5,0.04315,flexion
1.1338547E-4,1.209389E-5,0.35383,flexion
6.8481886E-6,3.7544687E-5,0.45739,flexion
1.6777269E-6,2.008632E-5,0.45739,flexion
3.8391468E-6,1.3744541E-5,0.31931,extension
2.0490934E-6,1.7587117E-5,-0.01726,extension
1.9157022E-5,4.34895E-6,-0.18986,extension
7.057593E-6,6.490391E-6,-0.30205,extension
7.336271E-6,6.187076E-6,-0.30205,flexion
1.0998266E-4,1.9075096E-5,-0.26753,flexion
1.6152936E-6,1.3502153E-5,-0.07767,flexion
4.7924227E-6,9.605644E-6,0.04315,flexion
1.802799E-6,2.7678256E-5,0.36246,flexion
6.1535347E-6,5.0702773E-5,0.46602,flexion
5.26905E-7,6.723386E-5,0.24164,extension
1.6384236E-6,9.561391E-6,-0.05178,extension
2.6160753E-6,1.7083296E-6,-0.23301,extension
2.178726E-4,2.3379533E-5,-0.30205,extension
1.428992E-4,5.0757512E-6,-0.30205,flexion
1.000029E-5,2.1097349E-6,-0.30205,flexion
1.5711091E-6,1.6337352E-5,-0.30205,flexion
6.269116E-7,4.7182116E-6,-0.12082,flexion
5.7361353E-6,2.0652313E-5,0.12945,flexion
2.0568036E-6,6.575774E-5,0.40561,flexion
1.6784288E-5,2.0275633E-5,0.44013,flexion
7.1142443E-7,9.125987E-5,0.47465,flexion
1.3818018E-8,9.72586E-6,-0.18986,extension
9.207004E-5,2.410537E-5,-0.32794,extension
4.404848E-4,1.4400017E-5,-0.32794,flexion
1.3446018E-4,2.5541196E-6,-0.32794,flexion
5.3228057E-5,2.0954935E-6,-0.22438,flexion
5.0622743E-6,2.5727582E-5,-0.0863,flexion
6.898208E-8,1.8458104E-5,0.02589,flexion
5.50836E-7,8.090106E-5,0.32794,flexion
1.6102244E-6,1.5665639E-4,0.4315,flexion
8.918392E-6,1.3317702E-4,-0,extension
9.974922E-6,6.612853E-5,-0.10356,extension
7.183344E-5,9.923031E-6,-0.30205,extension
5.87971E-5,1.2953126E-5,-0.33657,extension
1.7652806E-4,2.617892E-5,-0.18986,flexion
1.4247985E-4,1.0326676E-6,-0.03452,flexion
6.046204E-4,4.467577E-6,0.44876,flexion
2.9673624E-6,1.2037457E-6,0.58684,flexion
3.6085655E-6,2.987739E-5,0.58684,flexion
6.5516224E-6,6.7652676E-5,0.12082,extension
9.514051E-6,1.8711014E-5,-0.11219,extension
5.1919783E-6,7.668148E-5,-0.31068,extension
4.196526E-6,5.4345914E-5,-0.31068,flexion
1.3165551E-4,9.845692E-6,-0.3452,extension
2.1563607E-4,4.959585E-6,-0.31068,flexion
1.05090156E-4,4.916937E-6,-0.06904,flexion
1.4638391E-4,1.7086055E-5,0.4315,flexion
7.8826306E-5,1.5937727E-5,0.50917,flexion
5.96271E-5,6.0282678E-6,-0.03452,extension
1.7820694E-5,6.447232E-5,-0.22438,extension
1.0274425E-5,9.962527E-5,-0.32794,extension
4.470309E-6,1.0819579E-4,-0.32794,flexion
3.1957632E-5,3.581615E-5,-0.32794,flexion
2.5301395E-5,1.8089096E-7,-0.32794,flexion
1.439496E-4,1.2412761E-5,-0.00863,flexion
8.977613E-5,1.6150232E-5,0.48328,flexion
1.243453E-4,5.6852623E-6,0.5178,flexion
6.701199E-5,2.625961E-6,0.3452,extension
8.3664945E-6,4.3952983E-5,-0.12082,extension
8.114495E-6,3.6682235E-5,-0.32794,extension
4.195494E-7,3.6392E-5,-0.32794,flexion
7.035481E-6,3.1545464E-5,-0.32794,flexion
1.28006495E-5,5.8532667E-5,-0.32794,flexion
2.8373336E-4,1.06316475E-5,-0.16397,flexion
3.9039488E-4,3.903456E-6,-0.05178,flexion
1.121169E-4,1.631032E-6,0.37972,flexion
3.280826E-5,2.2929146E-6,0.45739,flexion
4.276587E-6,1.1537466E-5,0.45739,flexion
3.4137606E-6,1.4114185E-5,0.37972,extension
1.6855633E-6,9.083585E-5,-0.06041,extension
2.0989078E-6,5.217642E-5,-0.31931,extension
1.7621045E-6,7.650969E-5,-0.31931,flexion
5.7245393E-6,3.0935946E-5,-0.31931,flexion
3.925384E-5,1.4539097E-6,-0.35383,extension
1.0534872E-4,8.942376E-6,-0.28479,flexion
3.6189533E-4,7.1746585E-6,0.02589,flexion
2.513654E-5,3.064421E-6,0.47465,flexion
1.6809337E-5,4.4004173E-6,0.54369,flexion
1.1412669E-5,1.156818E-5,0.54369,flexion
3.1688808E-6,4.30939E-5,0.18123,extension
1.7874273E-6,5.0408253E-5,-0.20712,extension
4.409781E-6,8.400884E-8,-0.36246,extension
6.498484E-7,6.697336E-7,-0.36246,flexion
3.407545E-4,4.6494512E-7,0.01726,flexion
1.7084091E-4,5.609999E-7,0.42287,flexion
8.752186E-5,1.5828415E-5,0.45739,flexion
4.7909753E-6,1.0352025E-5,0.45739,flexion
2.0943387E-6,4.2675652E-5,-0.03452,extension
1.2395417E-8,2.5830523E-4,-0.31068,extension
2.0575088E-5,8.2042544E-7,-0.3452,extension
3.7714497E-6,1.1278402E-4,-0.31068,flexion
1.9555716E-6,1.0516653E-5,0.03452,flexion
1.990552E-4,1.3385069E-5,0.49191,flexion
5.001022E-5,1.10166575E-5,0.52643,flexion
1.9633451E-4,6.8269546E-6,0.56095,flexion
8.6259115E-6,9.615645E-6,0.56095,flexion
3.8618567E-5,6.761022E-7,0.5178,extension
8.064537E-6,1.6911314E-5,-0.01726,extension
1.4782674E-5,1.4006756E-5,-0.15534,extension
2.5385255E-6,5.7862337E-5,-0.27616,extension
1.0891413E-5,1.08644344E-4,-0.31068,extension
7.634513E-6,6.41792E-6,-0.31068,flexion
1.6502157E-6,5.791312E-6,-0.31068,flexion
3.131375E-4,5.1113843E-6,-0.31068,flexion
1.5600267E-4,1.3277823E-6,-0.19849,flexion
7.124483E-5,6.9805997E-6,0.00863,flexion
1.5604288E-4,1.8895319E-6,0.33657,flexion
4.9072855E-6,1.1952207E-5,0.50917,flexion
2.044527E-6,1.7801429E-5,0.50917,flexion
9.687609E-6,6.683026E-5,0.54369,flexion
1.0135234E-6,8.751468E-5,0.45739,extension
4.5863953E-6,5.0416045E-5,-0.01726,extension
8.19504E-6,1.6365611E-5,-0.27616,extension
7.006026E-5,3.223262E-5,-0.31068,extension
4.4254895E-5,2.2735632E-5,-0.31068,flexion
4.0599643E-5,1.06118705E-5,0.11219,flexion
5.4768904E-4,2.8162864E-5,0.45739,flexion
3.1034968E-5,9.607681E-6,0.56958,flexion
4.1713993E-6,1.108357E-5,0.56958,flexion
8.988506E-6,8.568498E-5,0.31931,extension
8.381596E-6,2.9305822E-5,-0.00863,extension
4.2003066E-6,1.3266651E-4,-0.29342,extension
4.578292E-6,1.1163883E-5,-0.29342,flexion
4.2002295E-5,9.359764E-6,-0.29342,flexion
1.005666E-4,5.07572E-6,-0.29342,flexion
5.401284E-5,9.919848E-6,0.10356,flexion
5.1468684E-5,5.147222E-6,0.49191,flexion
3.0735878E-6,9.935746E-6,0.52643,flexion
3.5382427E-6,6.7405012E-6,0.52643,flexion
4.738845E-6,5.966457E-5,-0.01726,extension
1.0770589E-5,7.815204E-5,-0.31068,extension
4.159866E-6,7.164048E-5,-0.31068,flexion
1.6468881E-4,8.023416E-6,-0.31068,flexion
2.0202342E-4,1.4736172E-6,0.00863,flexion
5.3070788E-5,4.4345225E-6,0.41424,flexion
1.4507168E-4,6.746607E-6,0.37972,extension
1.4596028E-5,2.30866E-5,-0.2589,extension
3.7180254E-7,8.022735E-6,-0.29342,extension
8.913383E-7,1.6288135E-5,-0.29342,flexion
3.886282E-6,8.5319174E-5,-0.29342,flexion
7.5865833E-6,7.4095304E-5,-0.02589,flexion
1.1495419E-7,3.5169428E-6,0.12945,flexion
6.8725014E-5,1.3359643E-5,0.4315,flexion
1.316498E-4,1.5102476E-5,0.53506,flexion
1.7846507E-5,1.934427E-6,0.42287,extension
2.2456881E-5,6.287244E-6,0.04315,extension
4.683914E-5,5.1685743E-6,-0.26753,extension
1.0656885E-5,1.5644408E-6,-0.30205,extension
6.3414773E-6,5.7615773E-5,-0.30205,flexion
3.987054E-6,1.985465E-4,-0.30205,flexion
5.5793103E-6,4.6496534E-6,-0.12082,flexion
6.218438E-5,1.04510345E-5,0.42287,flexion
7.6223834E-5,1.2435057E-5,0.56958,flexion
1.5653126E-4,1.5213073E-5,0.07767,extension
9.119682E-5,2.1992822E-5,-0.0863,extension
4.2028214E-6,8.926672E-6,-0.31068,extension
9.440976E-6,5.782524E-6,-0.31068,flexion
1.2721376E-6,3.897061E-5,-0.31068,flexion
8.8211955E-6,1.3255531E-5,-0.31068,flexion
1.5954012E-5,2.9787424E-4,0.07767,flexion
7.072787E-9,3.2176173E-5,0.56095,flexion
1.0748735E-5,2.2854E-5,0.56095,flexion
4.275592E-5,1.490771E-6,0.00863,extension
1.758646E-4,9.591393E-6,-0.10356,extension
3.0196845E-4,1.8794512E-6,-0.28479,extension
5.768448E-5,1.7550161E-6,-0.28479,flexion
2.7320707E-6,2.7082302E-5,-0.31931,extension
9.52543E-6,4.7719557E-5,-0.31931,flexion
1.4209025E-5,3.5273843E-5,-0.16397,flexion
9.103592E-6,2.9433152E-4,-0.06041,flexion
5.656311E-6,9.58356E-6,0.50054,flexion
3.7678627E-5,2.668298E-6,0.50054,flexion
2.9957725E-6,3.4631107E-6,0.50054,flexion
7.949015E-5,4.5583621E-7,0.38835,extension
8.667082E-5,5.8344444E-6,-0.00863,extension
6.158708E-5,2.7893852E-6,-0.15534,extension
1.0182742E-5,3.3171993E-5,-0.2589,extension
1.1944923E-5,4.7732974E-5,-0.29342,extension
5.3079016E-6,1.426519E-6,-0.32794,extension
6.951889E-6,1.15219045E-4,-0.32794,flexion
4.389262E-6,7.366054E-6,-0.29342,flexion
2.079802E-5,5.4078228E-6,-0.06041,flexion
