EMGSignal1,EMGSignal2,CyberGloveData,Movement
1.74E-06,8.65E-07,-0.06041,flexion
2.26E-06,1.15E-05,0.00863,flexion
5.23E-06,7.52E-06,0.04315,flexion
3.41E-06,4.84E-06,0.0863,flexion
7.77E-06,1.52E-06,0.12082,flexion
7.90E-06,5.04E-06,0.14671,flexion
1.45E-06,9.39E-07,0.18986,flexion
4.06E-06,1.21E-05,0.18986,flexion
4.17E-06,1.48E-05,0.18986,flexion
4.38E-06,2.43E-06,0.18986,flexion
2.08E-06,4.99E-06,0.14671,extension
5.30E-06,2.37E-06,0.12082,extension
7.50E-06,1.37E-05,0.12082,flexion
9.22E-07,4.93E-06,0.05178,extension
5.38E-06,8.55E-06,0.00863,extension
5.71E-06,8.46E-06,-0.02589,extension
1.91E-05,1.23E-06,-0.06041,extension
9.77E-06,3.76E-06,-0.09493,extension
5.34E-06,6.74E-06,-0.13808,extension
4.14E-06,8.27E-06,-0.13808,flexion
6.03E-06,6.01E-06,-0.1726,extension
5.74E-06,1.03E-05,-0.1726,flexion
3.85E-07,1.65E-06,-0.20712,extension
1.98E-06,2.30E-07,-0.20712,flexion
2.90E-06,1.02E-05,-0.20712,flexion
2.14E-06,2.98E-06,-0.20712,flexion
6.79E-06,5.59E-06,-0.20712,flexion
3.97E-06,7.95E-07,-0.20712,flexion
1.01E-05,3.44E-06,-0.13808,flexion
7.56E-06,1.05E-05,-0.10356,flexion
1.91E-06,2.56E-06,-0.10356,flexion
7.11E-06,1.62E-06,-0.10356,flexion
5.28E-06,3.07E-06,-0.06041,flexion
6.53E-06,4.90E-06,-0.06041,flexion
3.68E-06,6.80E-06,0.00863,flexion
4.65E-06,1.89E-06,0.04315,flexion
4.75E-06,1.15E-06,0.07767,flexion
4.31E-05,6.35E-06,0.07767,flexion
4.00E-06,2.27E-06,0.12082,flexion
4.69E-06,1.91E-07,0.13808,flexion
1.25E-06,1.46E-06,0.12945,extension
3.31E-06,2.24E-06,0.12945,flexion
6.75E-06,3.14E-06,0.09493,extension
3.14E-06,1.48E-05,0.05178,extension
1.44E-06,5.08E-06,0.05178,flexion
6.27E-06,4.81E-06,0.01726,extension
7.87E-06,4.80E-07,-0.05178,extension
6.22E-06,1.73E-05,-0.09493,extension
2.42E-06,7.92E-06,-0.12945,extension
6.31E-06,3.21E-06,-0.16397,extension
2.43E-06,5.54E-06,-0.19849,extension
4.68E-06,5.09E-06,-0.19849,flexion
7.31E-06,8.78E-07,-0.23301,extension
5.23E-06,1.74E-06,-0.23301,flexion
3.96E-06,3.55E-06,-0.23301,flexion
1.84E-05,2.72E-06,-0.23301,flexion
4.93E-06,2.86E-06,-0.23301,flexion
3.92E-06,5.38E-06,-0.18986,flexion
8.27E-07,4.91E-06,-0.15534,flexion
2.07E-06,3.59E-06,-0.11219,flexion
3.86E-08,6.81E-06,-0.06904,flexion
8.72E-06,1.41E-05,-0.03452,flexion
3.90E-06,8.56E-07,-0.03452,flexion
2.96E-06,3.20E-06,0,flexion
6.06E-06,2.99E-06,0.04315,flexion
3.07E-06,3.75E-06,0.0863,flexion
2.27E-06,1.38E-06,0.12082,flexion
5.78E-07,9.45E-06,0.13808,flexion
2.69E-06,3.33E-07,0.12945,extension
3.13E-06,2.73E-06,0.12945,flexion
5.84E-06,6.05E-06,0.09493,extension
6.56E-06,1.01E-05,0.05178,extension
7.74E-07,4.67E-06,-0.01726,extension
1.10E-05,8.67E-07,-0.01726,flexion
3.66E-06,4.39E-06,-0.05178,extension
8.43E-06,4.02E-06,-0.05178,flexion
1.14E-05,2.43E-06,-0.0863,extension
6.81E-06,7.50E-06,-0.12945,extension
1.92E-06,2.17E-06,-0.1726,extension
1.20E-06,3.60E-06,-0.1726,flexion
3.22E-06,6.72E-06,-0.20712,extension
7.64E-06,4.35E-06,-0.20712,flexion
4.80E-06,5.96E-06,-0.20712,flexion
5.15E-06,6.83E-06,-0.16397,flexion
1.73E-06,1.42E-06,-0.12082,flexion
4.85E-08,9.35E-06,-0.12082,flexion
5.25E-06,7.39E-06,-0.0863,flexion
2.76E-06,1.24E-05,-0.01726,flexion
2.45E-06,6.81E-06,0.05178,flexion
7.18E-06,1.95E-06,0.12082,flexion
9.36E-06,1.17E-05,0.13808,flexion
5.69E-06,3.42E-06,0.13808,flexion
1.81E-06,3.61E-06,0.13808,flexion
7.71E-06,5.94E-06,0.13808,flexion
2.24E-06,7.83E-06,0.0863,extension
6.04E-06,3.81E-06,0.05178,extension
9.19E-07,3.71E-06,-0.02589,extension
1.19E-05,3.69E-06,-0.06904,extension
1.36E-05,1.88E-06,-0.11219,extension
4.40E-07,1.53E-06,-0.11219,flexion
8.54E-07,1.88E-06,-0.18123,extension
6.89E-06,2.79E-06,-0.18123,flexion
7.91E-06,5.95E-07,-0.18123,flexion
3.15E-07,6.72E-06,-0.18123,flexion
2.71E-06,4.84E-06,-0.14671,flexion
4.60E-06,1.60E-06,-0.11219,flexion
2.13E-06,9.09E-06,-0.11219,flexion
2.37E-06,1.64E-06,-0.11219,flexion
3.45E-07,1.64E-06,-0.07767,flexion
3.00E-06,6.68E-06,-0.07767,flexion
8.48E-06,1.74E-05,0,flexion
4.27E-06,7.29E-07,0.06904,flexion
4.08E-06,3.75E-06,0.13808,flexion
5.95E-06,3.52E-06,0.13808,flexion
3.07E-06,4.05E-06,0.12945,extension
5.08E-06,2.55E-07,0.12945,flexion
6.28E-06,3.88E-06,0.0863,extension
2.64E-06,2.39E-06,0.0863,flexion
5.81E-06,3.54E-06,0.04315,extension
6.85E-06,1.86E-06,0,extension
5.11E-06,2.17E-06,-0.03452,extension
5.02E-06,4.52E-06,-0.06904,extension
4.42E-06,3.98E-06,-0.13808,extension
9.57E-06,3.02E-06,-0.1726,extension
5.65E-06,3.90E-06,-0.1726,flexion
4.70E-07,3.31E-06,-0.20712,extension
6.39E-06,2.34E-06,-0.20712,flexion
3.23E-06,5.38E-07,-0.20712,flexion
6.87E-06,1.78E-06,-0.20712,flexion
2.44E-06,1.45E-05,-0.20712,flexion
2.36E-06,1.24E-05,-0.1726,flexion
4.95E-07,5.24E-06,-0.10356,flexion
3.14E-06,4.22E-06,-0.10356,flexion
3.31E-07,4.43E-06,-0.06904,flexion
7.59E-06,1.35E-05,0,flexion
2.39E-06,5.98E-06,0.04315,flexion
6.00E-06,5.69E-06,0.12082,flexion
4.96E-06,4.03E-06,0.14671,flexion
2.20E-06,4.47E-06,0.14671,flexion
5.17E-06,2.66E-06,0.14671,flexion
1.37E-05,7.72E-06,0.12082,extension
3.52E-06,8.63E-06,0.0863,extension
3.60E-06,3.92E-06,0.01726,extension
1.33E-05,2.20E-06,-0.01726,extension
4.77E-06,1.08E-06,-0.05178,extension
1.04E-06,1.92E-07,-0.0863,extension
6.19E-07,1.35E-06,-0.0863,flexion
3.69E-06,3.14E-06,-0.12945,extension
1.57E-06,2.21E-06,-0.16397,extension
7.19E-06,2.75E-06,-0.16397,flexion
3.81E-06,3.24E-06,-0.19849,extension
8.61E-06,4.79E-06,-0.19849,flexion
4.91E-07,7.44E-06,-0.19849,flexion
9.30E-07,1.92E-05,-0.19849,flexion
2.93E-06,4.12E-06,-0.15534,flexion
3.23E-06,1.54E-05,-0.15534,flexion
2.16E-06,5.31E-08,-0.12082,flexion
6.21E-06,1.27E-05,-0.12082,flexion
1.28E-06,2.17E-05,-0.07767,flexion
1.27E-06,7.02E-06,-0.04315,flexion
3.27E-06,2.88E-06,-0.04315,flexion
3.46E-06,1.69E-06,-0.00863,flexion
3.62E-06,2.49E-06,0.02589,flexion
3.14E-06,1.76E-06,0.02589,flexion
1.75E-06,4.59E-07,0.06041,flexion
7.02E-06,7.10E-06,0.09493,flexion
1.82E-05,1.58E-05,0.13808,flexion
1.65E-06,8.39E-06,0.1726,flexion
5.67E-06,3.28E-06,0.1726,flexion
1.71E-06,3.65E-06,0.12082,extension
2.44E-06,4.73E-06,0.0863,extension
2.30E-06,1.10E-05,0.04315,extension
3.49E-06,3.87E-06,0.00863,extension
2.79E-07,5.60E-06,-0.02589,extension
4.16E-06,3.04E-05,-0.02589,flexion
9.16E-07,3.79E-06,-0.02589,flexion
1.97E-07,9.63E-06,-0.02589,flexion
2.90E-06,9.02E-07,-0.06041,extension
2.75E-06,1.81E-06,-0.06041,flexion
5.71E-07,6.43E-07,-0.10356,extension
1.76E-06,4.82E-06,-0.13808,extension
4.16E-06,6.32E-06,-0.13808,flexion
1.65E-05,1.36E-06,-0.13808,flexion
1.67E-06,3.89E-06,-0.1726,extension
1.16E-06,6.63E-06,-0.1726,flexion
3.98E-06,5.14E-06,-0.1726,flexion
1.24E-06,1.01E-05,-0.1726,flexion
1.81E-05,9.42E-06,-0.13808,flexion
1.26E-06,3.28E-06,-0.13808,flexion
5.32E-06,6.86E-07,-0.13808,flexion
7.06E-06,3.63E-06,-0.10356,flexion
3.38E-06,6.31E-06,-0.10356,flexion
5.99E-06,5.04E-07,-0.06904,flexion
5.43E-06,3.15E-06,-0.03452,flexion
3.41E-06,1.48E-06,0.03452,flexion
6.89E-06,1.58E-06,0.03452,flexion
3.31E-06,1.60E-05,0.06904,flexion
4.05E-06,1.17E-06,0.06904,flexion
6.89E-06,5.58E-06,0.10356,flexion
3.48E-06,1.19E-06,0.10356,flexion
1.02E-06,6.93E-06,0.06904,extension
2.86E-06,2.30E-06,0.06904,flexion
5.24E-06,1.34E-06,0.02589,extension
5.44E-06,2.13E-06,-0.00863,extension
1.30E-05,8.89E-07,-0.07767,extension
1.11E-05,2.38E-06,-0.07767,flexion
1.45E-05,8.61E-06,-0.07767,flexion
3.84E-07,3.53E-06,-0.12082,extension
2.98E-06,2.56E-06,-0.15534,extension
5.69E-06,1.77E-05,-0.15534,flexion
4.36E-06,5.07E-06,-0.15534,flexion
6.14E-07,6.46E-06,-0.15534,flexion
6.36E-06,4.92E-06,-0.15534,flexion
5.58E-07,2.56E-07,-0.15534,flexion
4.83E-06,9.88E-06,-0.15534,flexion
1.98E-06,2.65E-06,-0.15534,flexion
3.69E-06,2.77E-06,-0.15534,flexion
6.84E-06,6.32E-06,-0.15534,flexion
3.09E-06,5.97E-06,-0.12082,flexion
8.45E-06,1.83E-05,-0.0863,flexion
4.38E-07,5.27E-06,-0.04315,flexion
5.77E-06,1.51E-05,-0.00863,flexion
4.36E-06,2.74E-06,0.02589,flexion
4.11E-06,7.47E-06,0.06041,flexion
5.55E-06,7.87E-06,0.06041,flexion
2.49E-06,5.96E-06,0.09493,flexion
6.44E-06,7.38E-06,0.09493,flexion
3.12E-07,5.40E-06,0.09493,flexion
6.52E-06,2.52E-06,0.09493,flexion
7.28E-06,3.53E-06,0.09493,flexion
4.01E-06,3.66E-06,0.05178,extension
1.98E-06,4.89E-06,0.05178,flexion
3.68E-06,2.06E-06,0.00863,extension
3.85E-06,2.88E-06,-0.02589,extension
2.43E-06,1.11E-05,-0.02589,flexion
5.60E-06,4.31E-06,-0.06041,extension
4.91E-06,2.08E-05,-0.06041,flexion
1.08E-05,1.08E-05,-0.09493,extension
5.13E-06,1.88E-05,-0.12945,extension
2.01E-06,2.50E-05,-0.12945,flexion
7.47E-06,2.74E-06,-0.12945,flexion
4.91E-07,3.05E-06,-0.16397,extension
1.13E-05,4.19E-06,-0.16397,flexion
1.36E-04,5.36E-06,-0.16397,flexion
3.26E-05,8.05E-06,-0.12945,flexion
3.20E-05,2.33E-06,-0.12945,flexion
1.41E-04,1.01E-06,-0.12945,flexion
7.85E-07,1.59E-06,-0.12945,flexion
2.93E-05,2.75E-06,-0.0863,flexion
6.85E-07,2.41E-06,-0.05178,flexion
4.77E-06,2.83E-06,-0.01726,flexion
9.52E-08,3.10E-06,0.05178,flexion
4.57E-06,6.42E-06,0.13808,flexion
5.94E-06,9.50E-07,0.1726,flexion
3.52E-06,1.98E-06,0.1726,flexion
4.96E-06,1.34E-05,0.12082,extension
7.92E-07,1.68E-06,0.07767,extension
1.18E-06,1.08E-05,0.04315,extension
1.72E-06,1.02E-05,0.00863,extension
3.19E-06,3.53E-05,0.00863,flexion
1.84E-06,7.52E-06,-0.02589,extension
7.21E-07,1.06E-05,-0.06041,extension
4.14E-06,8.73E-06,-0.10356,extension
3.52E-06,2.21E-06,-0.14671,extension
6.34E-06,7.21E-06,-0.14671,flexion
8.11E-06,5.20E-06,-0.14671,flexion
2.89E-05,2.13E-06,-0.18123,extension
6.36E-05,4.14E-06,-0.18123,flexion
1.26E-05,1.63E-06,-0.18123,flexion
3.50E-06,3.77E-07,-0.14671,flexion
5.39E-06,1.61E-06,-0.14671,flexion
3.54E-06,1.26E-05,-0.14671,flexion
1.00E-05,1.03E-05,-0.14671,flexion
7.47E-07,2.43E-05,-0.11219,flexion
5.15E-06,7.07E-07,-0.07767,flexion
7.43E-06,9.14E-06,-0.07767,flexion
9.84E-06,1.28E-05,-0.00863,flexion
4.73E-07,1.12E-05,0.06041,flexion
2.10E-06,1.64E-05,0.12945,flexion
3.15E-06,2.15E-06,0.13808,flexion
2.32E-06,5.53E-06,0.09493,extension
4.01E-06,1.97E-06,0.05178,extension
2.41E-07,9.52E-06,0.05178,flexion
5.81E-07,3.65E-06,0.01726,extension
8.89E-05,9.14E-06,-0.02589,extension
1.07E-04,1.30E-06,-0.02589,flexion
8.05E-06,3.82E-06,-0.06904,extension
4.73E-06,4.18E-06,-0.10356,extension
2.42E-06,7.90E-07,-0.14671,extension
1.20E-06,1.17E-06,-0.03452,extension
7.34E-06,1.77E-06,-0.03452,flexion
1.53E-05,2.01E-05,0,flexion
2.28E-05,2.57E-06,0.13808,flexion
5.97E-08,8.08E-06,0.35383,flexion
1.88E-05,3.46E-05,0.53506,flexion
8.59E-06,4.00E-06,0.72492,flexion
3.24E-06,6.12E-06,0.90615,flexion
4.31E-06,1.27E-05,0.94067,flexion
2.45E-06,3.69E-05,0.87163,extension
5.12E-06,2.33E-05,0.36246,extension
1.16E-05,4.21E-06,0.29342,extension
2.08E-05,2.64E-06,0.29342,flexion
1.08E-05,1.04E-05,0.29342,flexion
1.72E-05,1.72E-06,0.21575,extension
5.15E-05,1.82E-05,0.12945,extension
2.67E-05,1.07E-05,0.06041,extension
5.79E-06,7.15E-06,0.06041,flexion
3.75E-04,8.73E-07,0.06041,flexion
8.32E-05,1.32E-05,0.06041,flexion
5.25E-05,6.28E-06,0.06041,flexion
2.80E-05,1.98E-04,0.01726,extension
9.89E-06,2.17E-05,-0.12945,extension
1.99E-05,1.93E-05,-0.23301,extension
3.09E-05,7.35E-06,-0.23301,flexion
2.23E-06,1.10E-05,-0.06041,flexion
1.78E-05,4.84E-06,0.24164,flexion
6.46E-05,1.11E-05,0.24164,flexion
1.86E-06,6.85E-06,0.19849,extension
4.79E-05,6.65E-05,0.12945,extension
5.05E-05,4.77E-06,0.06041,extension
8.36E-06,3.60E-06,0.06041,flexion
2.07E-05,1.65E-05,0.02589,extension
1.45E-05,2.21E-05,0.02589,flexion
9.30E-07,3.96E-06,0.02589,flexion
9.70E-05,5.86E-05,-0.10356,extension
1.66E-04,3.05E-05,-0.10356,flexion
7.97E-06,3.98E-05,-0.10356,flexion
1.80E-05,2.78E-05,-0.06904,flexion
6.29E-06,2.25E-05,-0.03452,flexion
2.12E-05,2.03E-05,0,flexion
6.53E-06,1.20E-05,-0.10356,extension
1.55E-05,4.36E-06,-0.10356,flexion
7.90E-06,1.20E-05,-0.10356,flexion
1.36E-05,1.53E-05,-0.10356,flexion
1.83E-05,7.38E-06,-0.10356,flexion
3.09E-05,2.96E-05,-0.06904,flexion
5.19E-07,2.89E-05,-0.06904,flexion
2.52E-05,2.23E-05,-0.02589,flexion
4.68E-06,3.68E-05,0.01726,flexion
5.36E-06,2.29E-05,0.01726,flexion
3.01E-05,1.19E-05,0.01726,flexion
2.32E-05,4.82E-06,0.20712,flexion
2.68E-05,2.11E-05,0.45739,flexion
5.06E-06,5.15E-05,0.76807,flexion
1.23E-05,1.52E-06,0.99245,flexion
1.81E-05,7.93E-06,1.11327,flexion
2.20E-05,1.26E-05,1.18231,flexion
7.94E-06,1.39E-05,1.06149,extension
5.67E-06,8.53E-06,0.83711,extension
3.25E-05,4.41E-06,0.64725,extension
9.89E-05,5.07E-06,0.71629,flexion
1.11E-04,7.92E-06,0.58684,extension
3.62E-05,9.25E-06,0.37109,extension
8.67E-05,1.85E-05,0.12082,extension
2.40E-05,1.29E-05,0.0863,extension
7.11E-06,6.26E-06,0.12082,flexion
2.63E-06,5.54E-05,0.13808,flexion
8.63E-06,2.42E-05,0.06041,extension
1.50E-05,7.95E-05,0.06041,flexion
5.17E-05,4.03E-06,0.02589,extension
3.61E-05,9.34E-06,0.02589,flexion
2.39E-05,2.32E-05,0.02589,flexion
2.03E-05,4.37E-08,0.02589,flexion
3.26E-05,4.15E-06,-0.00863,extension
1.43E-05,9.71E-05,-0.07767,extension
2.57E-05,1.56E-04,-0.11219,extension
6.21E-06,2.39E-05,-0.15534,extension
2.28E-05,3.07E-06,-0.18986,extension
1.16E-05,1.10E-05,-0.23301,extension
8.00E-06,1.00E-05,-0.23301,flexion
2.20E-06,2.73E-05,-0.19849,flexion
5.71E-05,1.73E-05,-0.09493,flexion
3.68E-05,1.85E-05,0.01726,flexion
4.91E-05,6.90E-06,0.57821,flexion
2.78E-05,3.32E-05,0.99245,flexion
5.21E-05,1.28E-05,0.19849,extension
9.49E-05,6.43E-05,-0.26753,extension
7.88E-06,2.98E-05,-0.30205,extension
6.79E-06,1.44E-05,-0.30205,flexion
1.44E-05,7.99E-05,-0.30205,flexion
8.49E-07,1.49E-05,-0.30205,flexion
5.08E-06,4.07E-05,-0.30205,flexion
2.66E-06,1.66E-05,-0.01726,flexion
2.60E-05,2.11E-05,0.65588,flexion
1.99E-05,2.73E-05,0.65588,flexion
6.53E-05,3.49E-05,0.65588,flexion
1.18E-04,2.73E-05,0.65588,flexion
9.95E-06,1.17E-05,0.62136,extension
3.95E-05,1.56E-05,0.13808,extension
8.30E-05,3.24E-05,0.06041,extension
3.74E-06,1.25E-05,0.06041,flexion
7.79E-06,4.92E-05,0.02589,extension
3.66E-05,2.42E-04,-0.00863,extension
1.82E-05,1.10E-04,-0.00863,flexion
4.72E-05,5.83E-05,-0.04315,extension
1.33E-05,1.14E-05,-0.12082,extension
7.86E-05,1.09E-05,-0.12082,flexion
2.21E-05,1.34E-05,0.00863,flexion
4.72E-05,1.28E-05,0.00863,flexion
2.04E-05,2.54E-05,0.00863,flexion
1.19E-05,1.90E-05,0.00863,flexion
4.63E-05,5.61E-05,0.83711,flexion
3.37E-05,1.38E-05,1.06149,flexion
4.78E-05,2.13E-05,1.06149,flexion
9.87E-06,4.30E-06,1.06149,flexion
7.47E-06,2.06E-05,0.9493,extension
1.18E-05,4.79E-05,0.68177,extension
1.35E-05,4.69E-05,0.22438,extension
2.19E-06,1.84E-05,0.06041,extension
3.09E-05,2.69E-06,-0.11219,extension
4.36E-07,2.35E-05,-0.11219,flexion
9.24E-06,2.51E-05,-0.15534,extension
1.39E-05,2.05E-05,-0.12082,flexion
3.04E-05,1.35E-04,-0.05178,flexion
4.74E-06,8.92E-06,-0.01726,flexion
8.66E-06,8.95E-06,0.55232,flexion
4.04E-05,5.22E-06,0.95793,flexion
1.35E-05,2.91E-06,1.07012,flexion
1.54E-06,1.19E-05,1.10464,flexion
1.12E-05,1.11E-05,1.10464,flexion
2.64E-05,3.63E-05,1.0356,extension
4.75E-05,1.63E-05,0.85437,extension
2.53E-06,2.54E-05,0.05178,extension
1.40E-04,5.07E-06,0.01726,extension
1.94E-05,1.53E-05,-0.12945,extension
8.18E-05,1.14E-05,-0.16397,extension
2.64E-05,2.88E-05,-0.16397,flexion
5.34E-06,1.07E-05,-0.16397,flexion
3.41E-05,3.82E-05,-0.0863,flexion
1.33E-05,1.07E-05,-0.0863,flexion
1.84E-06,2.08E-05,-0.0863,flexion
3.42E-06,9.31E-06,-0.0863,flexion
3.24E-06,3.20E-05,-0.05178,flexion
9.89E-05,2.17E-05,-0.05178,flexion
5.23E-05,1.41E-05,-0.05178,flexion
9.34E-05,2.86E-06,-0.01726,flexion
2.10E-05,3.20E-05,-0.01726,flexion
4.01E-06,5.28E-05,-0.01726,flexion
2.05E-05,6.70E-06,-0.01726,flexion
2.65E-05,8.78E-06,0.02589,flexion
1.35E-04,1.89E-05,0.12945,flexion
3.05E-06,4.91E-05,0.24164,flexion
3.27E-05,5.39E-05,0.24164,flexion
3.95E-05,3.35E-05,0.66451,flexion
7.75E-05,2.42E-05,0.88026,flexion
9.53E-06,1.89E-06,0.88026,flexion
2.19E-05,6.60E-05,0.88026,flexion
9.95E-06,8.03E-05,0.7767,extension
4.63E-05,4.76E-05,0.46602,extension
1.38E-06,5.37E-06,0.03452,extension
4.84E-05,3.61E-05,0.03452,flexion
6.40E-05,3.50E-06,0,extension
9.69E-05,5.98E-05,0,flexion
2.27E-05,1.71E-05,0,flexion
5.58E-06,1.58E-05,0,flexion
8.84E-06,3.49E-05,-0.06904,extension
5.76E-05,4.32E-05,-0.10356,extension
2.15E-05,3.99E-05,-0.1726,extension
3.26E-05,8.42E-06,-0.10356,flexion
2.42E-05,3.81E-06,-0.03452,flexion
6.39E-05,2.42E-06,-0.03452,flexion
8.78E-05,1.70E-05,-0.03452,flexion
6.67E-06,2.91E-06,-0.03452,flexion
9.80E-07,1.28E-05,0.06904,flexion
5.01E-06,3.06E-05,0.1726,flexion
1.17E-05,1.28E-05,0.20712,flexion
1.82E-05,3.33E-06,-0.05178,extension
1.38E-05,2.42E-05,-0.05178,flexion
2.21E-06,1.20E-05,-0.01726,flexion
8.80E-06,2.64E-06,-0.01726,flexion
2.13E-06,1.62E-05,-0.01726,flexion
5.06E-05,3.17E-05,-0.01726,flexion
7.03E-06,7.22E-06,-0.01726,flexion
1.05E-04,1.40E-05,-0.01726,flexion
1.22E-04,2.69E-05,-0.01726,flexion
1.20E-05,5.40E-06,-0.01726,flexion
5.03E-07,4.10E-06,-0.01726,flexion
1.53E-05,9.98E-07,-0.01726,flexion
7.16E-05,1.61E-05,-0.01726,flexion
2.33E-05,2.15E-05,-0.01726,flexion
1.02E-05,3.66E-05,-0.05178,extension
1.93E-05,3.04E-05,-0.05178,flexion
9.75E-06,9.30E-06,0,flexion
1.97E-05,1.88E-05,0.1726,flexion
4.13E-07,2.54E-05,0.20712,flexion
2.57E-06,1.41E-05,0.20712,flexion
2.82E-06,2.01E-05,0.12945,extension
5.95E-06,4.44E-05,-0.05178,extension
1.12E-05,3.10E-06,-0.01726,flexion
2.37E-05,5.52E-05,-0.0863,extension
2.09E-05,4.95E-05,-0.12082,extension
2.26E-05,1.72E-05,-0.12082,flexion
2.91E-05,3.18E-05,-0.12082,flexion
3.34E-05,2.21E-05,-0.12082,flexion
1.13E-04,1.71E-05,-0.05178,flexion
3.84E-05,1.46E-06,-0.05178,flexion
2.77E-06,1.13E-06,-0.05178,flexion
1.73E-05,1.03E-04,-0.05178,flexion
1.62E-05,6.28E-05,-0.05178,flexion
1.50E-05,1.87E-05,-0.05178,flexion
1.01E-05,1.57E-04,-0.01726,flexion
8.04E-06,3.78E-05,-0.01726,flexion
1.20E-05,1.73E-05,-0.01726,flexion
4.94E-06,9.52E-07,-0.01726,flexion
6.25E-06,5.47E-06,-0.01726,flexion
2.68E-05,4.00E-07,-0.01726,flexion
2.95E-06,1.45E-05,-0.01726,flexion
4.66E-06,3.69E-06,-0.05178,extension
5.14E-06,5.92E-06,-0.00863,flexion
1.93E-06,8.64E-07,0.02589,flexion
2.77E-05,3.74E-05,0.09493,flexion
2.42E-06,7.98E-06,0.12945,flexion
2.22E-05,6.33E-06,0.09493,extension
4.60E-05,6.98E-06,-0.04315,extension
6.57E-05,1.57E-05,-0.11219,extension
8.74E-06,4.64E-06,-0.07767,flexion
5.42E-06,1.60E-05,-0.04315,flexion
1.63E-06,7.08E-06,-0.07767,extension
1.07E-05,2.07E-06,-0.11219,extension
6.23E-06,1.92E-05,-0.11219,flexion
5.55E-06,9.74E-06,-0.07767,flexion
1.10E-05,2.59E-05,-0.07767,flexion
5.04E-06,3.21E-07,-0.07767,flexion
5.73E-06,2.16E-06,-0.04315,flexion
