EMGSignal1,EMGSignal2,CyberGloveData,Movement
2.655755E-6,1.0287648E-5,0.00863,extension
1.0573565E-6,8.551721E-6,0.00863,flexion
3.635942E-6,8.292194E-6,0.29342,flexion
8.258784E-6,1.8016526E-5,0.75944,flexion
6.940458E-6,2.8584036E-6,0.13808,extension
4.2547038E-7,3.644756E-6,-0.19849,extension
3.545473E-6,4.0620118E-5,-0.31068,extension
2.139675E-6,3.6034537E-6,-0.37972,extension
4.1687913E-6,2.1519968E-7,-0.38835,extension
8.736022E-6,2.3263694E-7,-0.27616,flexion
4.7129247E-6,2.0614002E-6,0.24164,flexion
3.2262901E-6,4.8802062E-6,0.05178,extension
2.8209017E-6,3.9034535E-6,-0.21575,extension
3.7911782E-6,2.1571182E-6,-0.35383,extension
7.052964E-6,7.3547847E-7,-0.38835,extension
1.324357E-7,1.0701105E-5,0.31931,flexion
1.36748E-6,5.88429E-6,0.82848,flexion
1.8200229E-6,5.721695E-6,0.65588,extension
4.331657E-6,6.669518E-5,0.05178,extension
5.6969343E-6,9.139313E-7,0.01726,extension
1.1714741E-5,6.21708E-6,0.24164,flexion
3.0356048E-7,6.7485485E-6,0.6904,flexion
4.8982633E-6,3.3918153E-7,0.9493,flexion
5.393779E-5,1.3966635E-6,0.04315,extension
2.3173521E-5,7.567512E-7,0.04315,flexion
1.9109206E-5,2.4733408E-6,0.04315,flexion
8.144518E-5,3.0834437E-6,0.04315,flexion
3.1930133E-5,1.9218098E-6,0.04315,flexion
4.8941274E-5,9.195178E-6,0.04315,flexion
5.0271865E-5,4.960226E-6,0.04315,flexion
6.189088E-6,5.7618613E-6,0.04315,flexion
9.716755E-6,4.455998E-6,-0.05178,extension
1.4577727E-6,3.7563707E-6,-0.3452,extension
4.959622E-6,2.316404E-6,-0.37972,extension
1.2881796E-6,1.0328877E-6,-0.16397,flexion
2.9349112E-6,1.7145741E-6,-0.09493,flexion
1.9278345E-6,1.1867641E-7,0.05178,flexion
4.6203317E-7,2.15232E-5,0.48328,flexion
2.990955E-7,8.776723E-6,0.89752,flexion
2.7291826E-6,5.3792096E-6,0.48328,extension
1.2415588E-6,2.7182277E-5,-0.31931,extension
1.6831013E-6,8.189103E-7,0.33657,flexion
4.515904E-6,7.688911E-6,1.2082,flexion
9.451872E-6,3.5788875E-5,0.73355,extension
2.3757332E-6,9.99369E-6,-0.19849,extension
2.9303699E-6,3.198149E-6,-0.45739,extension
4.253745E-6,6.5060804E-6,-0.09493,flexion
1.0676385E-5,4.7575086E-6,1.19957,flexion
2.5634167E-6,1.2821403E-6,-0.39698,extension
4.249877E-6,3.724565E-6,-0.16397,flexion
3.981939E-6,9.284199E-7,1.04423,flexion
7.1997056E-6,5.488961E-6,-0.03452,extension
5.533072E-6,6.3290913E-6,-0.13808,extension
8.500921E-6,6.154261E-7,0.73355,flexion
1.1252419E-5,8.4795365E-6,-0.30205,extension
1.9991883E-5,6.791165E-6,0.23301,flexion
8.437034E-5,2.970443E-6,0.62136,flexion
6.82831E-5,4.967677E-6,-0.39698,extension
3.7403435E-5,1.4936352E-5,0.18986,flexion
1.6534075E-6,3.3654483E-6,-0.2589,extension
4.1808E-6,2.4293047E-7,0.0863,flexion
4.408411E-6,4.1140333E-6,-0.30205,extension
4.1656435E-6,4.5340817E-5,1.13916,flexion
3.4804511E-6,1.9017372E-5,0.14671,extension
1.2746635E-5,8.38656E-6,-0.45739,extension
5.85605E-6,2.3460763E-5,1.11327,flexion
8.524995E-6,2.1858632E-6,0.47465,extension
2.5402995E-5,2.8417054E-7,-0.02589,extension
2.252253E-6,7.891848E-6,-0.25027,extension
5.4975794E-6,2.1324184E-5,-0.31931,extension
3.7004197E-6,2.3459246E-5,-0.42287,extension
4.0129085E-5,6.0343937E-6,-0.46602,extension
2.2766558E-6,7.940463E-6,-0.46602,flexion
3.3768372E-6,4.3935543E-6,-0.46602,flexion
1.622856E-6,3.1254185E-5,-0.46602,flexion
1.5102727E-5,7.5743657E-7,-0.28479,flexion
2.1059534E-6,4.053714E-6,-0.00863,flexion
5.3795034E-6,6.581199E-5,0.32794,flexion
2.7184701E-6,1.9237693E-6,0.62999,flexion
8.300087E-6,9.629719E-6,1.13053,flexion
6.1636973E-7,5.914642E-6,1.19957,flexion
7.351165E-6,1.5154015E-5,0.80259,extension
5.635281E-6,1.6653785E-5,0.84574,flexion
7.5016E-7,6.1227747E-6,0.31931,extension
1.0263378E-5,9.881442E-7,-0.18986,extension
8.037785E-6,2.269988E-6,-0.36246,extension
4.061794E-7,1.0170857E-5,-0.10356,flexion
4.624966E-7,4.2287143E-6,0.04315,flexion
6.071506E-6,4.047929E-6,0.88026,flexion
2.1405565E-5,2.0805776E-6,1.13053,flexion
3.7537975E-5,2.6716466E-6,1.2082,flexion
2.4132101E-5,4.573898E-6,1.2082,flexion
4.2637752E-5,8.5402655E-7,1.15642,extension
2.6673944E-5,7.5451594E-6,0.12945,extension
7.231648E-8,3.7418366E-9,0.02589,extension
2.821694E-6,7.718157E-6,-0.20712,extension
2.1182489E-6,3.2699966E-6,-0.27616,extension
2.0544403E-6,2.2091688E-6,-0.38835,extension
2.6873208E-6,1.2876008E-5,-0.42287,extension
7.532684E-6,1.922005E-6,-0.35383,flexion
1.090734E-6,2.2558434E-6,-0.20712,flexion
2.9791634E-6,1.5313804E-5,-0.05178,flexion
4.955377E-6,1.0789423E-5,0.16397,flexion
4.6724952E-7,6.290035E-5,-0.16397,extension
7.504327E-6,1.0263973E-5,0.65588,flexion
1.999538E-6,1.9799074E-6,0.9493,flexion
6.5216623E-6,1.2452762E-5,1.19957,flexion
2.0669513E-6,4.472015E-5,1.19957,flexion
8.0781465E-6,3.6778522E-6,-0.26753,extension
6.7417373E-6,2.703607E-6,1.19957,flexion
5.160635E-6,1.9357065E-5,0.55232,extension
2.2610961E-6,1.33060375E-5,-0.12945,extension
3.1246002E-6,6.60312E-5,-0.16397,extension
9.67087E-6,2.4895075E-5,-0.12945,flexion
5.3707204E-6,2.6798154E-5,0.06041,flexion
5.306558E-6,4.6954274E-6,0.39698,flexion
1.6922748E-5,1.2556836E-6,0.7767,flexion
3.1624309E-6,6.806388E-6,1.06149,flexion
6.94652E-6,6.3375132E-6,-0.20712,extension
5.426398E-6,1.9723345E-6,-0.48328,extension
3.8354232E-5,4.0138607E-6,0.01726,flexion
