EMGSignal1,EMGSignal2,CyberGloveData,Movement
3.3150274E-5,1.13036995E-5,0.18123,flexion
5.7749667E-6,1.6419316E-6,0.29342,flexion
4.398189E-5,1.8913967E-6,0.39698,flexion
2.4404922E-5,2.2220474E-6,0.4315,flexion
1.3969184E-5,3.875369E-6,0.31068,extension
5.5672394E-6,9.730007E-7,0.19849,extension
5.7231614E-6,1.0048236E-6,0.0863,extension
3.362613E-6,4.398153E-6,0.04315,extension
1.678914E-5,4.1438984E-6,-0,extension
9.103419E-7,5.108618E-6,-0,flexion
4.9479504E-6,3.931008E-6,-0.03452,extension
5.98538E-6,2.3096489E-5,-0.03452,flexion
4.967229E-6,3.8727634E-5,-0.06904,extension
7.117354E-6,4.4647637E-5,-0.10356,extension
1.6137582E-6,3.500136E-5,-0.06904,flexion
5.5049863E-6,7.118537E-6,-0.06904,flexion
1.3670253E-4,7.8653255E-7,-0.03452,flexion
3.9718993E-6,3.6042504E-6,-0.03452,flexion
1.1830389E-5,3.5420822E-8,-0,flexion
7.4153314E-7,7.074979E-6,-0,flexion
4.1401513E-6,4.6036944E-6,-0,flexion
5.1739353E-5,5.693364E-7,-0,flexion
3.5564215E-5,2.009183E-6,-0.04315,extension
4.0283478E-5,3.1241211E-6,-0.04315,flexion
5.846964E-5,5.458335E-6,-0.04315,flexion
1.1649491E-4,6.2096815E-6,-0.04315,flexion
1.18669486E-4,5.143068E-6,-0.04315,flexion
4.6740453E-5,3.2897951E-6,-0,flexion
3.8380625E-5,5.7017237E-6,-0,flexion
6.732105E-6,5.6422705E-6,0.03452,flexion
1.1867549E-5,1.8355679E-6,0.06904,flexion
4.0081895E-6,6.5130075E-6,0.10356,flexion
3.5563237E-6,2.9775106E-6,0.13808,flexion
1.269669E-4,6.5182655E-7,0.20712,flexion
7.962726E-6,3.3047954E-6,0.27616,flexion
1.3878256E-5,7.637726E-6,0.37972,flexion
1.2518803E-5,1.3532459E-6,0.44876,flexion
4.8731695E-6,3.4129635E-6,0.58684,flexion
6.8647347E-7,9.335428E-6,0.66451,flexion
4.513119E-6,1.9681262E-5,0.69903,flexion
3.9297274E-6,2.470026E-5,0.69903,flexion
2.7964518E-6,1.3703978E-5,0.54369,extension
3.266E-5,3.9643987E-6,0.37109,extension
1.4938454E-6,1.559106E-5,0.2589,extension
1.2107319E-6,5.6409617E-6,0.18123,extension
4.157389E-5,4.836457E-6,0.09493,extension
9.074912E-6,6.517934E-6,0.06041,extension
3.7017012E-6,9.089206E-7,0.02589,extension
1.8281202E-5,4.729084E-7,-0.01726,extension
3.7632053E-6,5.5648317E-5,-0.01726,flexion
8.027016E-5,3.4612538E-6,-0.09493,extension
8.6798684E-7,8.253056E-7,-0.19849,extension
7.1423783E-6,1.0051722E-6,-0.33657,extension
2.9729056E-6,2.1691485E-6,-0.37109,extension
2.606464E-5,3.028309E-6,-0.47465,extension
7.351476E-6,4.293491E-9,-0.50917,extension
4.918073E-6,2.93689E-5,-0.50917,flexion
1.5250592E-6,3.082778E-5,-0.54369,extension
8.391393E-6,3.997726E-6,-0.54369,flexion
1.231287E-4,6.0163197E-6,-0.40561,flexion
1.7114087E-5,1.0274037E-5,-0.28479,flexion
1.5041282E-4,8.7176545E-8,-0.14671,flexion
3.1885886E-6,8.123189E-6,-0.07767,flexion
4.361287E-5,4.2555716E-6,-0.04315,flexion
1.8303303E-5,5.3756885E-6,-0.04315,flexion
1.6820795E-5,5.318287E-6,-0.04315,flexion
1.1976975E-7,2.9918392E-6,-0.04315,flexion
8.973997E-6,4.0605766E-5,-0.04315,flexion
1.1110695E-5,5.0546776E-5,-0.0863,extension
1.2661584E-5,1.0557585E-5,-0.0863,flexion
1.322695E-5,6.5621156E-5,-0.04315,flexion
4.257815E-5,9.998863E-6,-0.04315,flexion
4.197968E-5,1.4474963E-5,-0.00863,flexion
1.048658E-6,5.5878622E-6,-0.00863,flexion
1.4456777E-5,2.0553863E-7,0.12945,flexion
1.0869211E-5,1.3503562E-5,0.2589,flexion
1.2450135E-5,6.131719E-7,0.36246,flexion
1.8121815E-5,2.4704054E-6,0.4315,flexion
2.0531334E-5,1.3076214E-5,0.32794,extension
3.478382E-4,1.6959098E-7,0.22438,extension
3.4559078E-5,3.0552046E-6,0.12945,extension
1.11814734E-4,4.1386743E-6,0.1726,flexion
1.1919911E-4,6.4260286E-7,0.12945,extension
4.5632385E-4,7.1429704E-6,0.02589,extension
2.0565808E-6,2.2061242E-6,-0.00863,extension
7.956771E-5,4.0717255E-6,-0.00863,flexion
2.4464107E-6,7.467728E-6,-0.11219,extension
3.1639127E-5,8.1350413E-7,-0.14671,extension
2.3890116E-6,3.3249928E-6,-0.04315,flexion
1.8124092E-6,3.9130255E-6,0.39698,flexion
1.1352613E-6,6.621682E-6,0.06904,extension
5.3172965E-7,9.457112E-6,-0.04315,extension
3.1025722E-6,1.763971E-5,-0.00863,flexion
4.2587953E-6,3.9000653E-5,0.12945,flexion
1.3137195E-5,6.0151502E-5,0.02589,extension
1.1824328E-5,8.435821E-5,0.02589,flexion
3.1258423E-5,2.825353E-6,0.02589,flexion
1.8055885E-6,2.3075386E-6,0.02589,flexion
5.9573296E-5,3.8448867E-5,0.02589,flexion
8.6989494E-5,3.5090675E-6,0.28479,flexion
5.348548E-6,2.6063938E-6,0.55232,flexion
5.751443E-6,2.4984024E-7,0.58684,flexion
9.503107E-7,6.597399E-7,0.37109,extension
2.4291528E-6,1.811035E-5,-0.01726,extension
2.654858E-6,9.1447794E-7,-0.29342,extension
4.2416773E-6,4.7080077E-5,-0.50054,extension
4.272706E-6,3.7963047E-5,-0.50054,flexion
1.11781865E-5,5.871533E-6,-0.45739,flexion
3.765831E-6,2.5021786E-6,-0.21575,flexion
1.2231651E-7,1.2416246E-5,-0.10356,flexion
3.568711E-7,5.468049E-6,-0.06041,flexion
2.1507387E-6,1.435737E-5,0.04315,flexion
7.3597687E-7,1.5635087E-5,0.20712,flexion
4.087785E-6,6.0957966E-5,0.46602,flexion
4.2469205E-6,6.7750407E-6,0.71629,flexion
1.4839909E-5,2.8529187E-6,0.75081,flexion
2.6406124E-6,1.128171E-6,0.79396,flexion
2.7968583E-6,6.6555003E-6,0.79396,flexion
2.5335987E-6,1.1342049E-5,0.82848,flexion
3.7905797E-6,6.394107E-5,0.82848,flexion
2.6450643E-6,2.787871E-5,0.79396,extension
1.3719392E-5,3.8120464E-7,0.6904,extension
1.2304043E-5,7.762302E-7,0.62136,extension
3.3680855E-5,2.0484886E-6,0.44876,extension
1.6598568E-6,2.031809E-6,0.28479,extension
2.0173871E-7,4.7295957E-6,0.12945,extension
6.519864E-6,8.499191E-6,0.12945,flexion
1.3066361E-5,1.0788691E-4,0.0863,extension
1.160671E-6,3.7666217E-5,0.01726,extension
1.0761084E-6,1.612542E-5,-0.01726,extension
1.3896317E-5,6.939289E-7,-0.05178,extension
2.07248E-4,7.9302754E-7,-0.18123,extension
9.671449E-5,1.2047376E-6,-0.31931,extension
9.1660804E-5,4.2632573E-6,-0.38835,extension
4.7932318E-4,9.3297444E-8,-0.45739,extension
1.0928634E-4,5.3796107E-6,-0.49191,extension
1.437114E-4,2.6707944E-8,-0.49191,flexion
7.443436E-7,6.0417824E-6,-0.49191,flexion
3.7337882E-6,2.4851424E-6,-0.45739,flexion
2.7305848E-6,5.6300714E-6,-0.35383,flexion
2.1359099E-6,1.6353637E-6,-0.25027,flexion
5.938254E-7,4.3431633E-6,-0.18123,flexion
3.01429E-6,1.2246357E-5,-0.11219,flexion
7.0252736E-6,8.407204E-5,-0.07767,flexion
3.6219647E-6,1.0213296E-5,-0.04315,flexion
1.9553613E-6,2.0424409E-6,-0.00863,flexion
7.685198E-8,2.1780652E-6,0.06041,flexion
4.468406E-5,4.543186E-6,0.13808,flexion
3.0743543E-6,3.6372478E-6,0.20712,flexion
8.59963E-5,3.134568E-6,0.45739,flexion
9.813562E-5,8.934759E-6,0.62999,flexion
1.2609076E-4,1.1208213E-6,0.70766,flexion
2.566953E-6,1.0108324E-5,0.74218,flexion
9.1737064E-7,1.0933953E-6,0.74218,flexion
1.8532818E-6,1.3082508E-5,0.7767,flexion
1.5209384E-6,9.949321E-6,0.7767,flexion
1.9505424E-6,4.2228505E-5,0.69903,extension
2.9611814E-5,3.0455365E-5,0.50917,extension
6.2488034E-6,2.7614069E-5,0.24164,extension
1.6444749E-6,1.2301946E-5,0.12945,extension
2.7458427E-6,1.592477E-5,0.12945,flexion
4.0670684E-6,1.4812887E-5,0.09493,extension
5.187708E-6,1.4307091E-5,0.06041,extension
3.9816264E-6,4.4449066E-6,0.11219,flexion
3.1302057E-5,1.0874612E-5,0.25027,flexion
9.592988E-5,3.0194035E-6,0.45739,flexion
2.957632E-5,1.9458525E-6,0.67314,flexion
4.347427E-5,8.43155E-6,0.75081,flexion
7.873135E-5,1.7798139E-7,0.78533,flexion
7.018244E-5,2.8683555E-6,0.78533,flexion
2.75596E-5,1.8041716E-6,0.78533,flexion
1.310216E-4,1.6365248E-5,0.62136,extension
2.7284343E-4,8.382418E-7,0.37972,extension
5.559856E-5,1.3873885E-6,0.1726,extension
1.5062196E-5,4.5384722E-6,0.0863,extension
6.5235417E-6,1.6572758E-6,0.20712,flexion
1.4789335E-6,2.7031201E-6,0.37972,flexion
1.0397031E-6,7.147206E-6,0.67314,flexion
9.093482E-6,6.6638004E-6,0.62999,extension
1.6734122E-6,3.1466252E-6,0.26753,extension
5.5291234E-6,1.48480685E-5,0.12945,extension
6.6397274E-6,9.584564E-5,0.09493,extension
2.9479704E-6,7.195266E-5,0.4315,flexion
1.2589142E-6,7.881412E-6,0.58684,flexion
2.672378E-6,2.5899048E-5,0.72492,flexion
2.2713834E-6,6.345696E-5,0.72492,flexion
5.2707883E-6,2.3330233E-6,0.26753,extension
2.057431E-6,1.912663E-6,0.00863,extension
5.4878647E-6,3.5743687E-6,0.07767,flexion
4.576668E-5,5.8308063E-7,0.21575,flexion
6.7835194E-6,6.1438577E-6,0.47465,flexion
2.3956693E-6,1.5597035E-6,0.58684,flexion
4.7517537E-6,1.5770855E-5,0.6904,flexion
3.4834073E-5,1.6630983E-6,0.72492,flexion
2.6958873E-5,2.0293683E-6,0.53506,extension
1.9666298E-4,1.1461916E-5,0.19849,extension
5.7368838E-5,4.3919053E-6,0.02589,extension
7.168941E-5,6.580343E-8,-0.01726,extension
1.360189E-4,1.0529545E-6,-0.15534,extension
9.606928E-7,5.2259365E-6,-0.3452,extension
3.022194E-5,1.0359768E-5,-0.50054,extension
2.3437403E-6,3.618062E-6,-0.53506,extension
1.2326898E-6,2.2373295E-5,-0.53506,flexion
1.5810547E-6,1.0951163E-5,-0.46602,flexion
5.3505588E-5,1.2628636E-6,-0.39698,flexion
4.5203746E-5,4.2396732E-7,-0.2589,flexion
3.313064E-5,2.5692534E-6,-0.12082,flexion
7.418478E-5,3.5023754E-6,-0.05178,flexion
1.7935512E-5,7.671995E-7,-0.05178,flexion
2.2812477E-5,1.2322153E-6,-0.01726,flexion
1.03924474E-4,2.1473004E-6,0.01726,flexion
8.923396E-5,4.613468E-6,0.18123,flexion
3.3946526E-5,5.2195055E-6,0.37109,flexion
8.338908E-5,5.056538E-8,0.59547,flexion
2.6427465E-6,3.7477875E-8,0.69903,flexion
5.274733E-7,1.1535913E-6,0.73355,flexion
1.5887429E-4,9.694163E-6,0.73355,flexion
2.7573894E-4,1.6332791E-5,0.5178,extension
2.59279E-5,7.144538E-7,0.22438,extension
1.32730165E-8,3.0669562E-6,0.01726,extension
2.9209144E-7,7.480532E-6,-0.05178,extension
4.6754738E-7,5.1783154E-5,-0.12082,extension
1.6574379E-5,9.026902E-7,-0.31931,extension
4.3131304E-6,2.2648386E-5,-0.46602,extension
1.6257282E-9,1.02901715E-4,-0.50054,extension
3.8743924E-6,4.568334E-6,-0.50054,flexion
6.54388E-6,8.284314E-6,-0.33657,flexion
1.9876066E-5,5.7609386E-6,-0.18123,flexion
8.366897E-5,1.2004206E-5,-0.06904,flexion
4.071312E-5,1.2257517E-5,-0.03452,flexion
2.1627186E-5,5.462905E-6,-0.03452,flexion
3.2723045E-5,7.5057565E-6,0.07767,flexion
1.8732626E-6,1.0543198E-5,0.2589,flexion
1.8739125E-7,7.1616696E-6,0.55232,flexion
2.8866411E-6,1.6227461E-6,0.7767,flexion
8.2105936E-7,1.42651725E-5,0.81985,flexion
1.2457604E-6,7.2826165E-6,0.6904,extension
7.3217207E-6,3.4700188E-6,0.16397,extension
4.7042812E-7,1.783592E-5,0.18123,flexion
1.6652764E-6,1.2969052E-6,0.61273,flexion
1.2238424E-4,3.5771495E-6,0.71629,flexion
1.7014877E-6,7.1553272E-6,0.37972,extension
1.362666E-4,5.4425677E-6,0.12082,extension
2.012484E-5,5.8906096E-7,0.00863,extension
5.3424854E-5,1.439479E-6,0.00863,flexion
5.8428027E-6,5.1368957E-6,-0.03452,extension
7.778325E-5,4.9908463E-6,-0.03452,flexion
2.2873204E-4,1.0759362E-5,-0,flexion
2.2160949E-4,9.741387E-6,0.03452,flexion
6.797677E-6,7.223616E-6,0.03452,flexion
3.2117942E-8,2.9857488E-6,-0,extension
5.207482E-6,4.7707845E-6,-0.12082,extension
5.9250183E-6,7.872119E-6,-0.31931,extension
2.527822E-6,3.3055585E-5,-0.46602,extension
2.4154879E-6,1.259682E-5,-0.53506,extension
1.2825712E-5,1.2613207E-4,-0.53506,flexion
1.3242484E-5,1.733021E-5,-0.46602,flexion
4.8517977E-5,7.9113925E-6,-0.36246,flexion
8.265886E-5,3.3827198E-6,-0.22438,flexion
7.161609E-5,5.0933636E-6,-0.12082,flexion
4.273622E-6,2.480729E-6,-0.0863,flexion
1.7922192E-5,2.3782144E-5,-0.01726,flexion
3.803782E-4,2.7933459E-6,-0.01726,flexion
7.4015115E-5,5.279225E-6,0.09493,flexion
2.1387848E-5,9.14502E-5,0.1726,flexion
3.189616E-4,6.7146634E-6,0.36246,flexion
2.4631402E-7,1.0964777E-4,0.52643,flexion
2.4632295E-6,3.4597608E-5,0.62999,flexion
4.8576415E-4,1.3820531E-5,0.62999,flexion
2.8203425E-5,3.920014E-5,0.66451,flexion
5.6567375E-4,2.3548605E-6,0.66451,flexion
8.721815E-6,5.3826E-5,0.53506,extension
3.0606563E-4,2.9405535E-6,0.31068,extension
2.9815197E-5,6.8808135E-5,0.38835,flexion
3.9385995E-5,3.1094378E-6,0.55232,flexion
4.113192E-6,7.0683377E-6,0.4315,extension
8.084603E-5,2.6680567E-5,0.21575,extension
7.784409E-5,1.5050217E-6,0.0863,extension
1.3986764E-5,8.7248945E-6,0.01726,extension
3.9453357E-6,3.491165E-5,-0.01726,extension
5.081867E-4,4.4046064E-6,-0.01726,flexion
1.84454E-5,4.0642695E-5,-0.01726,flexion
1.6620748E-4,8.255842E-6,-0.01726,flexion
3.607564E-8,3.2537777E-5,-0.01726,flexion
5.2028947E-4,1.5241269E-5,0.09493,flexion
2.6565891E-5,6.4710407E-6,0.20712,flexion
1.7400146E-4,8.0986376E-7,0.04315,extension
3.3222534E-6,2.056662E-5,-0.02589,extension
6.697461E-6,1.8185649E-6,-0.21575,extension
1.4885458E-5,3.2564265E-5,-0.39698,extension
3.9987412E-6,4.091101E-5,-0.50054,extension
4.5682264E-6,1.7638636E-6,-0.45739,flexion
6.72172E-6,1.0408957E-5,-0.21575,flexion
1.4158745E-5,6.1900273E-6,-0.06904,flexion
5.8027155E-5,9.106995E-6,-0.03452,flexion
4.9745242E-5,3.6034849E-6,0.18986,flexion
1.1961814E-4,3.5207165E-6,0.53506,flexion
4.7157493E-5,4.207453E-6,0.84574,flexion
4.9085073E-5,3.3512845E-6,0.88026,flexion
1.0837692E-6,4.5727143E-6,0.39698,extension
4.318461E-6,1.641438E-7,0.04315,extension
4.564742E-6,1.6983897E-6,0.00863,extension
1.9261827E-6,4.226896E-6,-0.06041,extension
5.0167832E-6,1.288082E-6,-0.23301,extension
2.957496E-6,3.1412187E-6,-0.38835,extension
5.433705E-7,3.2454912E-7,-0.49191,extension
7.2658685E-7,3.015176E-7,-0.49191,flexion
