EMGSignal1,EMGSignal2,CyberGloveData,Movement
2.8181446E-6,2.4856754E-6,0.73355,flexion
5.6944946E-6,5.691571E-7,-0.25027,extension
1.409676E-5,7.031728E-6,-0.25027,flexion
1.0459369E-5,4.4176713E-6,0.27616,flexion
1.993436E-5,1.0322275E-5,0.50917,flexion
5.7666016E-6,4.7451107E-7,0.22438,extension
8.084078E-6,5.9861704E-6,-0.16397,extension
1.857662E-5,1.8124189E-6,-0.32794,extension
1.0243114E-7,7.088908E-5,-0.29342,flexion
6.350962E-5,8.604474E-6,-0.14671,flexion
8.262188E-6,9.832375E-5,0.03452,flexion
2.1182454E-6,6.1608234E-6,0.1726,flexion
6.6774073E-6,1.229763E-4,0.39698,flexion
3.8099814E-5,7.575229E-6,0.64725,flexion
6.9885764E-6,2.6627324E-5,0.75944,flexion
8.354511E-5,4.807125E-6,0.48328,extension
5.456158E-6,1.9134975E-5,0.14671,extension
1.2870562E-4,7.168675E-6,-0.02589,extension
3.6072834E-6,5.01658E-6,-0.18123,extension
3.238062E-6,8.691681E-5,-0.26753,extension
6.7989995E-6,1.0875901E-5,-0.30205,extension
2.4983717E-6,1.049127E-4,-0.30205,flexion
1.6601317E-4,2.1937647E-5,-0.2589,flexion
4.9613038E-5,4.510218E-6,-0.2589,flexion
8.681869E-6,4.3091026E-5,-0.22438,flexion
7.071732E-5,2.6605685E-6,-0.12082,flexion
7.980074E-6,3.5114176E-6,-0.07767,flexion
5.3889853E-6,4.415484E-5,-0.04315,flexion
3.6639012E-5,3.7716175E-6,-0.04315,flexion
1.3950935E-6,3.699882E-5,-0.04315,flexion
5.9708636E-6,8.540403E-5,-0.04315,flexion
4.5004705E-5,1.9570584E-6,-0.04315,flexion
5.5629935E-6,8.9054665E-6,-0.04315,flexion
1.2580591E-5,7.116125E-5,-0.12082,extension
5.3755757E-6,7.3715905E-6,-0.36246,extension
1.4425556E-6,1.412153E-6,0.27616,flexion
6.546121E-6,3.520926E-5,0.15534,extension
9.44998E-6,3.276517E-7,-0.29342,extension
3.9733786E-6,2.2087517E-5,-0.29342,flexion
8.7473145E-6,8.663371E-5,0.2589,flexion
1.5981002E-5,3.0483598E-6,0.04315,extension
3.9687782E-7,1.5353768E-5,-0.39698,extension
9.418187E-6,1.4070669E-4,-0.46602,extension
3.0614094E-5,2.9964087E-6,1.22546,flexion
2.5769343E-6,4.4600015E-6,0.28479,extension
2.4075018E-6,1.0780669E-5,-0.3452,extension
2.6582152E-6,1.5781274E-5,0.89752,flexion
1.153327E-5,3.7959837E-6,-0.40561,extension
1.4378591E-5,9.156224E-6,-0.12945,flexion
6.0571733E-6,1.3139363E-6,0.84574,flexion
9.702106E-6,1.4973878E-5,0.10356,extension
2.7884596E-6,6.2528176E-7,-0.35383,extension
3.6490742E-6,1.4106869E-6,-0.22438,flexion
6.362345E-6,5.5970268E-5,0.44876,flexion
3.6182357E-6,3.455484E-5,0.79396,flexion
2.7534623E-5,1.2194519E-5,-0.12082,extension
5.3113014E-5,2.5542781E-6,-0.02589,flexion
7.741386E-5,8.422865E-6,-0.38835,extension
3.8427483E-5,5.2709547E-6,0.44013,flexion
1.1069299E-5,8.951217E-6,0.83711,flexion
7.08965E-6,4.577684E-7,-0.0863,extension
1.68761E-6,7.1937798E-6,-0.39698,extension
2.071923E-6,1.5417467E-5,0.13808,flexion
5.813162E-6,1.57556E-5,1.22546,flexion
3.2162214E-7,3.5227547E-6,0.18986,extension
1.6550828E-6,1.597318E-6,-0.32794,extension
1.712805E-6,6.6803477E-6,-0.14671,flexion
8.658145E-6,1.6698739E-6,0.29342,flexion
1.2623723E-6,3.1463005E-5,0.78533,flexion
7.8676185E-6,7.0034694E-6,0.56958,extension
7.992421E-6,8.941651E-6,0.25027,extension
5.179071E-7,3.4559687E-7,-0.06904,extension
3.3929198E-6,8.574267E-6,-0.20712,extension
1.099843E-5,2.8664667E-6,-0.20712,flexion
3.1031232E-6,6.4368637E-6,0.02589,flexion
3.657737E-6,8.651726E-6,0.1726,flexion
1.4443303E-6,1.1643286E-5,0.40561,flexion
3.2919552E-6,1.8146233E-5,0.68177,flexion
5.091959E-6,6.4310607E-6,1.13916,flexion
1.6953142E-6,4.3982736E-6,1.2082,flexion
5.552025E-6,9.95865E-6,1.2082,flexion
1.3154444E-5,6.4382016E-7,0.61273,extension
1.7710854E-5,2.9828473E-6,0.18123,extension
2.5762945E-6,2.539438E-6,-0.10356,extension
6.3335924E-6,6.232252E-6,-0.30205,extension
5.769257E-6,1.9447725E-5,-0.44876,extension
2.6106916E-6,5.546065E-6,-0.48328,extension
4.7208086E-6,2.8057288E-5,-0.44876,flexion
3.7054406E-6,3.1106556E-5,-0.20712,flexion
8.213179E-6,8.681537E-6,-0.05178,flexion
1.5126406E-6,2.2314948E-6,0.09493,flexion
5.335475E-6,1.7383487E-6,0.21575,flexion
1.3786638E-5,1.3341894E-6,0.31931,flexion
1.6914302E-6,2.1815385E-6,0.38835,flexion
2.7251315E-6,2.2980512E-6,0.38835,flexion
3.396293E-6,2.084241E-5,0.12945,extension
1.0691242E-5,1.8428658E-6,-0.0863,extension
1.7862656E-6,3.0987205E-5,-0.12082,extension
2.86595E-7,3.0818177E-7,-0.12082,flexion
3.684939E-7,1.862076E-6,0.02589,flexion
6.4047467E-6,3.67049E-6,0.13808,flexion
2.7446204E-6,7.925934E-5,0.24164,flexion
1.4264696E-5,3.5635076E-5,0.37972,flexion
8.415003E-6,5.4422135E-6,0.49191,flexion
1.159758E-6,1.2888046E-5,0.3452,extension
8.2217537E-7,8.168112E-6,-0.1726,extension
5.0997332E-6,9.353286E-8,-0.24164,extension
9.997792E-7,1.6970313E-5,-0.24164,flexion
8.438615E-6,2.126883E-5,-0.1726,flexion
2.951479E-7,2.4007239E-5,-0.06904,flexion
1.0746639E-6,2.2338214E-5,0.11219,flexion
4.8377347E-6,3.985072E-6,0.27616,flexion
3.5725852E-6,2.5978459E-6,0.41424,flexion
3.241832E-6,4.3786927E-6,0.58684,flexion
5.533978E-6,7.683424E-7,0.58684,flexion
1.040481E-6,2.977332E-6,0.4315,extension
9.217026E-6,3.9722596E-5,0.31068,extension
1.2978824E-5,1.4461733E-5,0.16397,extension
8.2260185E-6,1.4142679E-6,-0.02589,extension
5.889452E-6,1.5754216E-7,-0.1726,extension
5.98035E-6,2.3084117E-6,-0.20712,extension
6.518629E-6,7.353827E-7,-0.16397,flexion
5.8815067E-6,2.1062176E-6,-0.06041,flexion
8.736355E-6,1.0225608E-6,0.07767,flexion
5.240267E-6,3.1406287E-6,0.18123,flexion
8.26134E-6,4.42037E-6,0.33657,flexion
1.5646423E-5,2.799769E-6,0.45739,flexion
9.4927185E-7,7.3809474E-6,0.69903,flexion
5.846308E-6,3.9102374E-6,1.02697,flexion
9.548312E-7,3.8869573E-5,1.21683,flexion
3.0828546E-6,1.5030096E-6,0.99245,extension
7.555547E-6,2.6740638E-6,0.33657,extension
9.783864E-7,5.163308E-7,0.03452,extension
2.9632457E-7,1.9176146E-6,-0.13808,extension
6.5046984E-6,2.8338059E-6,-0.24164,extension
2.5305708E-6,3.1997233E-6,-0.31068,extension
5.79035E-6,6.020743E-6,-0.27616,flexion
4.498795E-6,2.8372574E-8,-0.12082,flexion
1.4349047E-5,4.5425463E-6,0.00863,flexion
3.394439E-6,8.988032E-6,0.1726,flexion
4.156018E-6,2.1036354E-5,0.31068,flexion
4.8124343E-6,1.2805437E-5,0.31068,flexion
2.97494E-6,2.6870244E-5,0.16397,extension
1.1892542E-6,1.0427775E-8,-0,extension
5.456984E-6,6.2315366E-6,-0.11219,extension
3.8654066E-6,1.092403E-6,-0.18123,extension
1.4085623E-6,2.628627E-5,-0.14671,flexion
7.6007814E-6,6.4735277E-6,0.04315,flexion
5.7151724E-6,5.468897E-7,0.2589,flexion
1.9854094E-6,2.0133682E-6,0.40561,flexion
3.1682428E-6,5.721779E-6,0.47465,flexion
8.845026E-6,4.0946279E-7,0.31068,extension
6.0164843E-6,5.3922613E-6,0.09493,extension
5.1447987E-6,6.5732247E-6,-0.11219,extension
5.363006E-6,8.441323E-7,-0.25027,extension
6.1696805E-6,8.985571E-7,-0.18123,flexion
1.6709952E-6,2.9629664E-6,0.05178,flexion
1.1192595E-5,4.8871348E-6,0.28479,flexion
1.4759595E-6,1.047065E-5,0.52643,flexion
3.5126347E-6,4.2371E-6,0.6041,flexion
7.621871E-6,6.4120973E-6,0.38835,extension
4.766678E-6,2.9766967E-5,0.15534,extension
1.1656006E-5,1.3273359E-6,-0.10356,extension
1.3691894E-5,1.2813061E-6,-0.22438,extension
2.6670828E-6,2.9468329E-6,-0.18986,flexion
4.682003E-6,1.7424907E-5,-0.0863,flexion
5.5239734E-6,1.2204074E-5,0.0863,flexion
2.9295284E-6,1.0424018E-5,0.25027,flexion
2.5342483E-6,3.3978956E-6,0.46602,flexion
5.8802566E-6,1.0475012E-5,0.56958,flexion
8.99158E-6,4.198509E-6,0.53506,extension
2.2603847E-6,1.0039901E-5,0.42287,extension
3.3985882E-6,5.543059E-6,0.25027,extension
2.0128111E-6,2.664793E-5,-0,extension
6.91071E-6,2.2231711E-6,-0.14671,extension
8.800451E-6,1.2674196E-6,-0.18123,extension
2.4199182E-6,5.853768E-6,-0.13808,flexion
5.5918514E-7,3.5582946E-6,0.00863,flexion
5.1652096E-6,1.51485465E-5,0.18986,flexion
4.95452E-6,1.0142745E-5,0.22438,flexion
2.6573298E-6,1.5913166E-6,0.18986,extension
2.2010441E-7,1.6563217E-6,0.09493,extension
3.9545566E-6,2.500129E-6,-0.18986,extension
9.847989E-6,1.1549512E-5,-0.23301,extension
9.100725E-6,8.913542E-6,-0.02589,flexion
1.7745541E-6,1.8933826E-5,0.25027,flexion
9.045483E-6,2.330261E-6,0.39698,flexion
1.527135E-5,6.006016E-7,0.26753,extension
1.339922E-7,5.8423034E-6,-0.01726,extension
6.170927E-7,2.8093E-6,-0.18986,extension
8.497037E-6,7.505389E-7,-0.22438,extension
1.1354857E-6,1.718783E-5,-0.12082,flexion
5.36974E-6,6.0848024E-6,0.05178,flexion
4.4098874E-6,4.293741E-6,0.1726,flexion
2.1402775E-6,9.663481E-7,0.27616,flexion
2.357893E-6,1.3224517E-5,0.24164,extension
1.540491E-6,8.663742E-6,0.0863,extension
1.2625837E-6,1.7729331E-5,-0.0863,extension
5.0824915E-6,9.727982E-6,-0.20712,extension
3.677374E-6,1.23322125E-5,-0.1726,flexion
1.2720626E-7,4.663538E-6,-0.06904,flexion
5.573627E-6,1.5539557E-6,0.10356,flexion
5.609672E-7,1.0541619E-5,0.28479,flexion
9.466449E-6,4.782393E-6,0.4315,flexion
3.034143E-6,5.0206327E-5,0.47465,flexion
1.001507E-5,4.992171E-6,0.07767,extension
5.21756E-7,7.0483547E-6,-0.12082,extension
3.7194905E-6,5.6120786E-7,-0.18986,extension
3.7084199E-6,2.4567526E-6,-0.15534,flexion
2.6173327E-6,1.0126021E-6,-0.01726,flexion
4.508906E-6,6.52541E-6,0.0863,flexion
5.348048E-6,3.1368767E-5,0.0863,flexion
4.740386E-6,2.38119E-5,0.0863,flexion
1.2814919E-6,4.4751723E-6,0.05178,extension
3.880295E-6,1.6647735E-6,-0.16397,extension
1.1373651E-5,3.9206975E-6,-0.31068,extension
1.3621158E-6,1.8935996E-5,-0.24164,flexion
1.3226512E-6,3.67373E-5,-0.0863,flexion
2.3560747E-6,4.0908064E-5,0.0863,flexion
9.676341E-6,1.8697156E-7,0.36246,flexion
7.866627E-6,1.0598506E-5,0.4315,flexion
4.7045455E-6,1.165122E-6,0.16397,extension
1.3910056E-6,1.0348908E-5,-0.01726,extension
1.141787E-5,3.472639E-5,-0.22438,extension
4.4877768E-7,2.2289682E-6,-0.22438,flexion
6.131127E-6,5.609921E-7,-0.12082,flexion
1.186047E-6,1.0389041E-6,0.01726,flexion
3.029265E-6,4.060194E-7,0.14671,flexion
6.6942266E-6,2.6582832E-8,0.30205,flexion
3.7852005E-6,2.5061297E-5,0.45739,flexion
5.1361426E-6,5.297408E-7,0.53506,flexion
7.709965E-6,5.2870405E-6,0.49191,extension
6.8281713E-7,3.6228622E-7,0.23301,extension
9.05239E-6,5.682537E-6,-0.06904,extension
5.7585466E-6,1.1976512E-6,-0.1726,extension
2.3812204E-6,1.4900181E-6,-0.20712,extension
1.023213E-5,4.9137998E-5,-0.01726,flexion
5.22234E-6,5.6078592E-5,0.18123,flexion
3.5122987E-6,3.2871878E-6,0.39698,flexion
1.3762471E-5,3.895736E-6,0.55232,flexion
7.707682E-6,7.942655E-7,0.47465,extension
5.458544E-6,4.3979504E-5,0.29342,extension
4.1916255E-6,1.1668022E-4,0.05178,extension
6.175986E-6,4.5098004E-6,-0.12945,extension
1.37904735E-5,1.3154634E-6,-0.23301,extension
1.0691083E-6,4.1569165E-5,-0.23301,flexion
2.3870584E-6,1.30647095E-5,-0,flexion
6.68921E-5,6.1216956E-6,0.13808,flexion
5.066652E-6,7.719292E-5,0.29342,flexion
4.8595262E-5,4.1839676E-6,0.52643,flexion
2.2224855E-5,9.386234E-6,0.31068,extension
5.411514E-6,2.3060114E-5,-0.02589,extension
8.584902E-6,2.005808E-6,-0.20712,extension
1.5938249E-6,2.829723E-6,-0.13808,flexion
6.325078E-6,5.635881E-6,0.06904,flexion
2.7889282E-5,2.7663914E-6,0.25027,flexion
4.3179607E-6,2.7018532E-6,0.4315,flexion
7.3475435E-6,4.854823E-5,0.4315,flexion
2.7188365E-5,7.798155E-6,0.18986,extension
1.0524425E-6,1.8432088E-7,-0.04315,extension
9.972001E-6,2.5783653E-5,-0.14671,extension
2.584164E-5,4.385631E-6,-0.18123,extension
1.1814511E-5,4.506968E-6,-0.04315,flexion
3.5290532E-6,3.5317902E-5,0.11219,flexion
1.1574521E-5,1.904188E-6,0.28479,flexion
9.290101E-6,1.3108598E-6,0.47465,flexion
4.4156436E-6,1.5334248E-6,0.24164,extension
4.5326533E-6,1.9711239E-5,-0,extension
7.4748623E-6,2.5835672E-5,-0.13808,extension
1.0121798E-7,1.8785981E-6,-0.13808,flexion
4.6044734E-6,4.213963E-6,-0.06904,flexion
7.121442E-6,1.9449588E-5,0.13808,flexion
3.1116958E-6,3.417133E-6,0.37109,flexion
5.079076E-6,1.716303E-6,0.47465,flexion
